Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,66.82,(4),202.133,319.312,0.6493,(18),1388.42,(1),none
1,42.3,(1),254.051,218.985,0.4895,(21),1356.79,(2),none
2,197.28,(8),117.638,207.926,1.0,(14),586.711,(3),none
3,381.28,(15),84.6192,168.525,1.517,(3),316.606,(5),none
4,15.7,(0),417.005,162.955,0.3391,(22),1565.34,(0),none
5,311.07,(10),93.6832,155.0,1.311,(8),333.528,(4),none
6,661.8,(21),64.2284,111.958,1.757,(1),185.805,(14),none
7,456.9,(18),77.3001,108.672,1.516,(4),204.908,(9),none
8,462.2,(19),76.8556,97.1059,1.445,(5),195.038,(11),none
9,538.7,(20),71.1897,95.4587,1.619,(2),170.438,(15),none
10,243.9,(9),105.8,83.1881,1.096,(13),220.294,(7),none
11,378.4,(14),84.9406,81.9738,1.291,(10),192.21,(12),none
12,762.1,(22),59.8528,77.752,1.878,(0),116.206,(22),none
13,313.693,(11),93.2907,74.0079,1.141,(12),202.926,(10),none
14,426.94,(16),79.9663,73.0684,1.374,(7),156.873,(16),none
15,433.8,(17),79.3315,61.8595,1.402,(6),125.595,(19),none
16,337.04,(12),90.0015,59.2554,1.3,(9),125.193,(20),none
17,100.17,(5),165.09,58.0945,0.7092,(17),237.429,(6),none
18,346.2,(13),88.8029,57.3638,1.264,(11),129.699,(18),none
19,157.04,(7),131.852,47.572,0.868,(15),155.325,(17),none
20,112.53,(6),155.76,45.9033,0.742,(16),187.007,(13),none
21,61.81,(3),210.165,43.9641,0.618,(19),206.439,(8),none
22,52.12,(2),228.87,25.789,0.5975,(20),120.485,(21),none
