Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1401.63,(75),45.2953,518.087,3.25,(5),528.031,(18),['78-Pt-195_n-tot']
1,144.909,(21),140.871,443.578,0.604,(73),2611.31,(3),['78-Pt-195_n-tot']
2,46.5034,(7),248.672,381.028,0.3377,(94),3645.9,(0),['78-Pt-195_n-tot']
3,580.632,(50),70.3751,367.093,1.394,(36),1051.12,(8),['78-Pt-195_n-tot']
4,3201.51,(94),29.9704,322.643,4.59,(0),237.642,(41),['78-Pt-195_n-tot']
5,39.0732,(5),271.288,304.72,0.3463,(92),2909.42,(1),['78-Pt-196_n-tot']
6,3118.72,(92),30.3656,298.178,4.37,(2),234.179,(42),['78-Pt-195_n-tot']
7,2115.58,(85),36.8685,271.399,3.09,(8),284.467,(35),['78-Pt-195_n-tot']
8,129.611,(20),148.953,242.948,0.456,(83),2361.75,(4),['78-Pt-195_n-tot']
9,886.093,(66),56.9679,238.299,1.54,(30),679.993,(11),['78-Pt-195_n-tot']
10,389.131,(40),85.965,194.928,0.843,(59),979.365,(9),['78-Pt-195_n-tot']
11,1181.27,(72),49.3395,193.456,1.74,(29),427.025,(24),['78-Pt-195_n-tot']
12,909.888,(68),56.218,187.645,1.524,(31),420.576,(25),['78-Pt-195_n-tot']
13,177.106,(23),127.425,177.57,0.534,(79),1341.33,(6),['78-Pt-195_n-tot']
14,1910.42,(82),38.7976,160.221,2.43,(19),212.89,(44),['78-Pt-195_n-tot']
15,2914.68,(90),31.4105,144.964,3.02,(11),164.601,(58),['78-Pt-195_n-tot']
16,4.7666,(0),776.722,144.077,0.16231,(101),2820.98,(2),['78-Pt-196_n-tot']
17,662.314,(55),65.8928,140.986,1.099,(45),519.128,(19),['78-Pt-195_n-tot']
18,3280.48,(95),29.6075,139.18,3.22,(6),149.727,(65),['78-Pt-195_n-tot']
19,405.529,(41),84.2091,136.26,0.901,(52),518.052,(20),['78-Pt-195_n-tot']
20,957.871,(70),54.7919,131.473,1.429,(34),340.445,(31),['78-Pt-195_n-tot']
21,1896.38,(81),38.941,131.056,2.34,(20),180.979,(55),['78-Pt-195_n-tot']
22,716.854,(59),63.3365,129.633,1.134,(42),454.207,(23),['78-Pt-195_n-tot']
23,690.848,(57),64.5176,128.003,1.027,(48),619.642,(13),['78-Pt-195_n-tot']
24,7.7932,(1),607.452,125.324,0.18008,(100),2272.42,(5),['78-Pt-196_n-tot']
25,2572.63,(87),33.4334,123.861,2.75,(17),148.697,(68),['78-Pt-195_n-tot']
26,1818.09,(79),39.7706,121.403,2.18,(22),186.12,(52),['78-Pt-195_n-tot']
27,3094.69,(91),30.4832,117.082,2.9,(13),143.898,(70),['78-Pt-195_n-tot']
28,1861.77,(80),39.3013,117.073,4.42,(1),108.019,(97),['78-Pt-198_n-tot']
29,4444.53,(100),25.4365,115.419,3.65,(3),116.645,(90),['78-Pt-195_n-tot']
30,2754.73,(89),32.3095,114.972,2.79,(16),139.979,(71),['78-Pt-195_n-tot']
31,212.447,(26),116.344,112.511,0.689,(67),556.509,(15),['78-Pt-196_n-tot']
32,3557.8,(98),28.4301,110.223,3.17,(7),125.153,(83),['78-Pt-195_n-tot']
33,53.7021,(8),231.406,109.93,0.3232,(96),1138.16,(7),['78-Pt-195_n-tot']
34,3191.2,(93),30.0188,103.782,3.07,(9),108.051,(96),['78-Pt-195_n-tot']
35,1195.13,(73),49.0526,102.199,2.79,(15),158.45,(61),['78-Pt-198_n-tot']
36,3435.65,(97),28.9311,98.7865,3.07,(10),115.108,(92),['78-Pt-195_n-tot']
37,2627.78,(88),33.0807,98.6101,2.59,(18),133.937,(77),['78-Pt-195_n-tot']
38,118.337,(18),155.887,97.9884,0.587,(76),597.553,(14),['78-Pt-196_n-tot']
39,3997.56,(99),26.8208,94.6433,3.29,(4),106.304,(98),['78-Pt-195_n-tot']
40,3321.77,(96),29.4229,90.1661,2.96,(12),110.322,(95),['78-Pt-195_n-tot']
41,1779.52,(78),40.1993,88.3518,2.03,(24),151.976,(64),['78-Pt-195_n-tot']
42,854.957,(64),57.9959,86.2546,1.091,(46),381.723,(28),['78-Pt-195_n-tot']
43,616.733,(54),68.2843,82.0971,0.958,(49),357.087,(29),['78-Pt-195_n-tot']
44,1677.5,(77),41.4036,81.4304,1.95,(25),149.093,(67),['78-Pt-195_n-tot']
45,490.007,(47),76.607,80.1804,0.846,(58),414.644,(26),['78-Pt-195_n-tot']
46,346.206,(36),91.1386,79.041,0.666,(71),536.206,(17),['78-Pt-195_n-tot']
47,541.029,(49),72.9054,78.9761,1.429,(33),193.452,(50),['78-Pt-196_n-tot']
48,2366.84,(86),34.8566,77.6795,2.31,(21),123.968,(84),['78-Pt-195_n-tot']
49,603.393,(52),69.035,76.4325,1.415,(35),249.575,(39),['78-Pt-198_n-tot']
50,820.64,(62),59.1961,73.6919,1.106,(44),275.727,(36),['78-Pt-195_n-tot']
51,114.431,(17),158.525,72.3254,0.501,(81),480.152,(22),['78-Pt-196_n-tot']
52,1505.98,(76),43.6979,71.0851,1.87,(26),135.045,(76),['78-Pt-195_n-tot']
53,98.1032,(15),171.21,69.8425,0.4428,(86),536.474,(16),['78-Pt-195_n-tot']
54,1938.54,(83),38.5152,67.7112,1.84,(27),157.388,(62),['78-Pt-195_n-tot']
