Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7245.3,(18),19.922,30332.0,356.55,(0),262.85,(12),['56-Ba-138_n-tot']
1,3455.1,(15),28.85,3706.7,22.11,(7),512.81,(5),['56-Ba-138_n-tot']
2,6126.1,(17),21.666,3593.3,40.07,(3),289.02,(11),['56-Ba-138_n-tot']
3,13764.0,(22),14.454,3472.0,79.2,(1),136.26,(20),['56-Ba-138_n-tot']
4,9966.2,(20),16.986,2712.0,46.05,(2),181.67,(17),['56-Ba-138_n-tot']
5,11771.0,(21),15.63,1458.4,31.2,(5),139.37,(19),['56-Ba-138_n-tot']
6,15183.0,(23),13.762,1379.8,36.4,(4),111.54,(23),['56-Ba-138_n-tot']
7,2298.9,(14),35.368,1335.8,8.3,(10),452.99,(6),['56-Ba-138_n-tot']
8,4701.9,(16),24.731,870.53,9.11,(9),244.44,(13),['56-Ba-138_n-tot']
9,19778.0,(24),12.058,840.21,24.5,(6),102.84,(24),['56-Ba-138_n-tot']
10,509.91,(11),75.097,790.51,2.78,(14),700.26,(2),['56-Ba-138_n-tot']
11,2139.1,(13),36.665,788.59,7.0,(11),309.26,(9),['56-Ba-138_n-tot']
12,7552.4,(19),19.513,620.64,13.69,(8),145.12,(18),['56-Ba-137_n-tot']
13,104.14,(8),166.17,455.48,2.147,(16),588.29,(3),['56-Ba-134_n-tot']
14,101.8,(7),168.07,405.88,1.682,(19),706.38,(1),['56-Ba-136_n-tot']
15,82.0,(3),187.27,392.69,1.4487,(20),724.34,(0),['56-Ba-137_n-tot']
16,94.1,(5),174.81,328.35,1.7109,(18),525.38,(4),['56-Ba-135_n-tot']
17,404.52,(10),84.314,265.97,3.354,(13),218.59,(15),['56-Ba-137_n-tot']
18,878.24,(12),57.222,241.41,5.392,(12),126.86,(21),['56-Ba-137_n-tot']
19,99.009,(6),170.42,232.32,2.026,(17),380.01,(7),['56-Ba-135_n-tot']
20,283.0,(9),100.8,224.81,2.524,(15),236.19,(14),['56-Ba-137_n-tot']
21,86.805,(4),182.01,157.04,1.3129,(22),310.48,(8),['56-Ba-137_n-tot']
22,63.2,(2),213.31,99.102,1.3618,(21),199.38,(16),['56-Ba-135_n-tot']
23,24.37,(0),343.51,85.928,0.7511,(24),303.76,(10),['56-Ba-137_n-tot']
24,49.8,(1),240.3,46.77,1.04,(23),119.47,(22),['56-Ba-135_n-tot']
