Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3503.79,(8),28.6484,3215.91,22.39,(0),462.254,(6),none
1,2457.18,(7),34.2099,1641.87,13.98,(1),385.907,(7),none
2,691.048,(3),64.5083,1399.64,3.046,(6),1351.0,(0),none
3,1636.64,(5),41.9173,961.317,6.22,(3),496.159,(5),none
4,1582.49,(4),42.6284,953.15,4.5,(5),631.364,(3),none
5,1868.23,(6),39.2333,942.471,5.01,(4),582.123,(4),none
6,333.812,(1),92.8151,464.598,1.653,(8),776.797,(2),none
7,110.8,(0),161.102,365.593,0.978,(9),1131.48,(1),none
8,4209.03,(9),26.1384,276.363,6.52,(2),133.744,(9),none
9,472.727,(2),77.9946,196.944,1.886,(7),302.1,(8),none
