Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,655.168,(9),66.2511,71420.1,128.349,(5),3.54384,(103),['33-As-75_n-tot']
1,871.644,(12),57.4381,44588.9,134.128,(3),5.33413,(49),['33-As-75_n-tot']
2,450.365,(5),79.9075,33783.0,127.077,(6),2.60068,(135),['33-As-75_n-tot']
3,1103.96,(15),51.0379,32346.3,178.256,(0),4.40418,(75),['33-As-75_n-tot']
4,85.1223,(1),183.801,26091.7,44.6715,(61),5.1026,(57),['33-As-75_n-tot']
5,501.091,(8),75.755,16492.8,37.328,(74),3.43217,(106),['33-As-75_n-tot']
6,2016.97,(25),37.759,14814.9,112.53,(7),6.0502,(45),['33-As-75_n-tot']
7,712.559,(10),63.5271,12137.9,65.943,(29),1.2621,(157),['33-As-75_n-tot']
8,1648.63,(20),41.7646,9374.41,145.74,(1),2.65711,(131),['33-As-75_n-tot']
9,1425.02,(18),44.922,8458.22,86.35,(18),4.25154,(79),['33-As-75_n-tot']
10,301.238,(3),97.7046,7441.67,47.765,(56),1.85563,(150),['33-As-75_n-tot']
11,1735.53,(21),40.7056,7225.86,51.58,(51),7.75398,(27),['33-As-75_n-tot']
12,3915.51,(56),27.1004,7144.91,74.06,(25),1.60795,(155),['33-As-75_n-tot']
13,1347.11,(17),46.2028,6955.21,49.9,(53),3.56019,(102),['33-As-75_n-tot']
14,1266.76,(16),47.6456,6420.39,101.53,(10),2.54878,(137),['33-As-75_n-tot']
15,4745.1,(71),24.6177,5624.82,81.25,(19),2.1281,(145),['33-As-75_n-tot']
16,4651.68,(70),24.8636,5198.38,87.15,(16),2.48555,(139),['33-As-75_n-tot']
17,3221.36,(46),29.8779,5017.58,76.77,(24),3.68468,(96),['33-As-75_n-tot']
18,6159.6,(97),21.607,4985.06,97.4,(11),3.99378,(86),['33-As-75_n-tot']
19,1879.28,(24),39.1178,4517.06,54.16,(45),2.89114,(123),['33-As-75_n-tot']
20,5683.02,(89),22.4947,4431.68,87.01,(17),3.77529,(92),['33-As-75_n-tot']
21,3682.97,(52),27.9428,4357.47,105.0,(9),1.98233,(148),['33-As-75_n-tot']
22,917.183,(14),55.994,4252.76,30.87,(96),3.71449,(95),['33-As-75_n-tot']
23,2671.86,(38),32.8067,4014.92,55.44,(44),3.21842,(112),['33-As-75_n-tot']
24,3566.38,(51),28.3959,3883.42,53.85,(46),8.87724,(21),['33-As-75_n-tot']
25,1475.56,(19),44.146,3827.93,32.94,(87),7.33621,(28),['33-As-75_n-tot']
26,32.2733,(0),298.503,3536.65,46.0499,(59),5.18394,(55),['33-As-75_n-tot']
27,3486.8,(50),28.7181,3369.95,37.5,(73),2.75744,(126),['33-As-75_n-tot']
28,4990.46,(76),24.0049,3314.1,81.17,(20),1.75942,(152),['33-As-75_n-tot']
29,2705.25,(39),32.6036,3265.45,52.6,(49),1.80299,(151),['33-As-75_n-tot']
30,4337.22,(64),25.7492,3107.66,61.41,(35),2.61767,(134),['33-As-75_n-tot']
31,6269.09,(98),21.4174,3095.39,89.6,(15),6.35844,(40),['33-As-75_n-tot']
32,323.076,(4),94.3447,3086.32,6.293,(157),54.524,(1),['33-As-75_n-tot']
33,4093.99,(59),26.5031,2924.53,91.12,(14),6.44454,(36),['33-As-75_n-tot']
34,4566.23,(69),25.0952,2666.97,56.26,(43),3.89972,(89),['33-As-75_n-tot']
35,2185.55,(27),36.2735,2661.4,137.43,(2),4.90436,(61),['33-As-75_n-tot']
36,6386.38,(101),21.2199,2479.71,77.4,(22),3.27139,(110),['33-As-75_n-tot']
37,7432.42,(120),19.67,2462.16,58.25,(41),2.9538,(122),['33-As-75_n-tot']
38,7255.89,(117),19.9079,2402.45,132.64,(4),5.09343,(58),['33-As-75_n-tot']
39,3122.29,(45),30.3482,2388.86,57.83,(42),2.72347,(127),['33-As-75_n-tot']
40,2572.27,(36),33.4358,2310.34,61.57,(34),2.88203,(124),['33-As-75_n-tot']
41,5964.81,(94),21.9569,2089.84,65.93,(30),5.25693,(52),['33-As-75_n-tot']
42,2590.21,(37),33.3198,1902.15,34.54,(82),2.46542,(141),['33-As-75_n-tot']
43,3974.8,(57),26.8975,1772.38,36.13,(78),11.8964,(12),['33-As-75_n-tot']
44,2801.36,(40),32.0395,1623.31,43.97,(62),5.6276,(47),['33-As-75_n-tot']
45,8219.1,(133),18.705,1518.68,71.21,(26),1.65565,(154),['33-As-75_n-tot']
46,5039.99,(77),23.8866,1509.88,32.54,(90),11.5699,(13),['33-As-75_n-tot']
47,9501.29,(154),17.3972,1486.13,76.82,(23),2.56963,(136),['33-As-75_n-tot']
48,5443.57,(83),22.9841,1315.31,53.22,(47),3.18292,(114),['33-As-75_n-tot']
49,7356.28,(119),19.7715,1308.74,67.92,(27),2.63577,(132),['33-As-75_n-tot']
50,3837.32,(55),27.3751,1300.1,27.7,(105),1.9187,(149),['33-As-75_n-tot']
51,7675.73,(124),19.3557,1265.22,46.12,(58),8.28233,(25),['33-As-75_n-tot']
52,1841.57,(23),39.5162,1257.13,35.08,(81),4.70322,(68),['33-As-75_n-tot']
53,5547.47,(87),22.7679,1233.21,37.23,(75),0.525559,(158),['33-As-75_n-tot']
54,5598.47,(88),22.6639,1196.29,26.05,(111),20.7691,(5),['33-As-75_n-tot']
55,4894.91,(75),24.238,1171.01,25.45,(112),4.64937,(70),['33-As-75_n-tot']
56,6035.4,(95),21.8281,1064.22,32.99,(86),9.97738,(19),['33-As-75_n-tot']
57,5078.28,(78),23.7964,1057.47,35.48,(80),7.02538,(31),['33-As-75_n-tot']
58,5372.72,(82),23.1352,995.892,59.4,(38),2.6604,(130),['33-As-75_n-tot']
59,2498.54,(35),33.9255,987.218,36.93,(77),1.67264,(153),['33-As-75_n-tot']
60,5918.99,(93),22.0417,972.092,52.85,(48),7.2924,(29),['33-As-75_n-tot']
61,1799.23,(22),39.9785,874.366,40.39,(69),3.40157,(108),['33-As-75_n-tot']
62,9430.9,(153),17.462,867.269,50.57,(52),6.37644,(38),['33-As-75_n-tot']
63,6436.59,(102),21.1369,815.012,16.05,(135),10.3439,(16),['33-As-75_n-tot']
64,7484.61,(121),19.6013,808.622,37.12,(76),8.58876,(22),['33-As-75_n-tot']
65,6595.74,(104),20.8804,796.726,41.4,(66),10.664,(15),['33-As-75_n-tot']
66,9000.33,(146),17.8748,754.946,32.61,(88),3.16899,(115),['33-As-75_n-tot']
67,7111.11,(116),20.1095,673.869,41.01,(68),3.83223,(91),['33-As-75_n-tot']
68,482.518,(7),77.1992,668.917,14.561,(141),3.08855,(119),['33-As-75_n-tot']
69,8302.97,(134),18.6103,664.781,33.56,(84),1.31108,(156),['33-As-75_n-tot']
70,8498.11,(137),18.3954,645.922,41.37,(67),4.79862,(64),['33-As-75_n-tot']
71,4240.36,(61),26.0416,641.584,92.03,(12),3.56521,(101),['33-As-75_n-tot']
72,7066.93,(115),20.1723,632.919,91.6,(13),5.14694,(56),['33-As-75_n-tot']
73,8888.71,(145),17.9867,603.562,19.0,(129),4.7546,(67),['33-As-75_n-tot']
74,6061.7,(96),21.7807,586.846,26.11,(110),4.84732,(63),['33-As-75_n-tot']
75,9360.7,(152),17.5273,582.478,42.51,(64),3.52065,(104),['33-As-75_n-tot']
76,8643.58,(140),18.2399,578.837,47.6,(57),7.17611,(30),['33-As-75_n-tot']
77,7609.54,(123),19.4397,574.171,21.95,(124),4.49736,(73),['33-As-75_n-tot']
78,3273.38,(47),29.6395,567.458,45.67,(60),4.01203,(85),['33-As-75_n-tot']
79,8009.87,(131),18.9477,561.328,30.19,(99),2.47267,(140),['33-As-75_n-tot']
80,9202.85,(150),17.677,540.812,30.63,(98),3.31223,(109),['33-As-75_n-tot']
81,4375.65,(65),25.6359,539.219,15.64,(137),15.5102,(9),['33-As-75_n-tot']
82,8850.26,(144),18.0257,533.165,37.58,(72),3.08843,(120),['33-As-75_n-tot']
83,243.999,(2),108.561,526.906,80.954,(21),3.14997,(116),['33-As-75_n-tot']
84,6938.91,(113),20.3575,512.5,22.31,(122),2.80621,(125),['33-As-75_n-tot']
85,5728.86,(90),22.4045,508.991,14.93,(140),12.0039,(11),['33-As-75_n-tot']
86,9669.34,(158),17.2453,495.256,26.89,(107),3.73297,(93),['33-As-75_n-tot']
87,8356.92,(136),18.5501,475.353,31.4,(93),8.93417,(20),['33-As-75_n-tot']
88,4280.2,(63),25.9202,468.803,28.6,(101),2.32197,(143),['33-As-75_n-tot']
89,4499.35,(68),25.281,468.151,22.8,(120),2.51949,(138),['33-As-75_n-tot']
90,890.328,(13),56.8322,451.936,18.614,(131),3.94514,(87),['33-As-75_n-tot']
91,472.574,(6),78.0072,418.124,19.697,(128),2.61885,(133),['33-As-75_n-tot']
92,5752.94,(91),22.3576,417.637,15.73,(136),23.3549,(3),['33-As-75_n-tot']
93,8055.26,(132),18.8943,392.421,23.49,(117),10.2522,(17),['33-As-75_n-tot']
94,7769.05,(126),19.2391,358.067,27.4,(106),3.20277,(113),['33-As-75_n-tot']
95,6544.3,(103),20.9623,353.842,23.45,(118),4.79116,(65),['33-As-75_n-tot']
96,5855.03,(92),22.1618,346.003,22.72,(121),3.10611,(118),['33-As-75_n-tot']
97,8585.66,(139),18.3013,329.765,30.15,(100),4.97998,(60),['33-As-75_n-tot']
98,4437.06,(66),25.4579,323.511,58.69,(39),5.23326,(54),['33-As-75_n-tot']
99,2043.55,(26),37.5126,317.319,24.36,(116),4.7838,(66),['33-As-75_n-tot']
100,7983.87,(130),18.9785,308.298,61.8,(33),3.57911,(99),['33-As-75_n-tot']
101,4777.7,(72),24.5335,294.03,11.79,(147),21.2431,(4),['33-As-75_n-tot']
102,8821.2,(143),18.0553,276.542,49.4,(55),3.50613,(105),['33-As-75_n-tot']
103,8337.9,(135),18.5713,251.615,16.79,(134),15.5618,(8),['33-As-75_n-tot']
104,4141.5,(60),26.3506,237.882,43.59,(63),4.85876,(62),['33-As-75_n-tot']
105,734.897,(11),62.5542,196.44,1.868,(158),648.31,(0),['33-As-75_n-tot']
106,7912.96,(129),19.0634,196.204,35.99,(79),4.28344,(77),['33-As-75_n-tot']
107,4865.16,(74),24.312,176.21,15.05,(139),2.44168,(142),['33-As-75_n-tot']
108,9541.79,(155),17.3602,158.883,12.32,(145),20.536,(6),['33-As-75_n-tot']
109,6328.94,(100),21.3159,154.23,24.44,(115),4.07958,(81),['33-As-75_n-tot']
110,2359.87,(32),34.9081,131.142,31.15,(95),3.58135,(98),['33-As-75_n-tot']
111,2390.23,(33),34.6857,119.598,26.24,(108),3.71839,(94),['33-As-75_n-tot']
112,7706.35,(125),19.3173,118.449,23.19,(119),7.02171,(32),['33-As-75_n-tot']
113,7590.26,(122),19.4644,115.364,31.29,(94),2.02163,(147),['33-As-75_n-tot']
114,6973.01,(114),20.3076,113.058,8.81,(153),30.1566,(2),['33-As-75_n-tot']
115,3815.71,(54),27.4525,111.441,27.76,(104),2.70728,(129),['33-As-75_n-tot']
116,5465.17,(84),22.9387,105.046,14.32,(142),3.93983,(88),['33-As-75_n-tot']
117,2899.53,(41),31.4924,98.7851,51.79,(50),6.22245,(41),['33-As-75_n-tot']
118,3410.24,(49),29.0387,95.0449,112.04,(8),2.14004,(144),['33-As-75_n-tot']
119,8764.22,(142),18.1139,93.2799,26.18,(109),4.01594,(83),['33-As-75_n-tot']
120,6796.45,(109),20.5697,80.9288,32.6,(89),6.11056,(44),['33-As-75_n-tot']
121,2934.14,(42),31.3061,78.9999,30.87,(97),5.26747,(51),['33-As-75_n-tot']
122,3077.77,(44),30.5669,78.8643,33.69,(83),2.99365,(121),['33-As-75_n-tot']
123,9639.97,(157),17.2716,62.0983,20.56,(125),5.28011,(50),['33-As-75_n-tot']
124,4465.42,(67),25.3769,58.3637,22.15,(123),3.84188,(90),['33-As-75_n-tot']
125,2325.38,(31),35.166,57.4656,38.28,(70),4.03609,(82),['33-As-75_n-tot']
126,4851.57,(73),24.3461,54.7689,60.15,(36),3.5685,(100),['33-As-75_n-tot']
127,6861.93,(110),20.4714,54.181,58.39,(40),5.06864,(59),['33-As-75_n-tot']
128,5318.64,(81),23.2525,45.4478,15.38,(138),3.65243,(97),['33-As-75_n-tot']
129,2283.3,(30),35.4885,44.9517,28.33,(102),4.25696,(78),['33-As-75_n-tot']
130,3744.63,(53),27.7118,42.3241,12.76,(144),11.1176,(14),['33-As-75_n-tot']
131,9554.69,(156),17.3485,39.8797,6.76,(156),19.7521,(7),['33-As-75_n-tot']
132,5297.49,(80),23.2989,37.5473,63.46,(31),4.0153,(84),['33-As-75_n-tot']
133,6722.6,(106),20.6824,34.1252,42.34,(65),6.66329,(34),['33-As-75_n-tot']
134,7870.62,(128),19.1146,33.5973,18.88,(130),5.25506,(53),['33-As-75_n-tot']
135,9135.18,(148),17.7424,32.7254,32.27,(91),8.53868,(23),['33-As-75_n-tot']
136,3004.36,(43),30.9381,32.5629,59.73,(37),4.54968,(72),['33-As-75_n-tot']
137,2226.86,(28),35.9355,30.4853,38.26,(71),4.6943,(69),['33-As-75_n-tot']
138,5484.44,(85),22.8983,27.6498,13.47,(143),3.13179,(117),['33-As-75_n-tot']
139,4249.84,(62),26.0126,27.3947,7.34,(155),3.26898,(111),['33-As-75_n-tot']
140,8671.09,(141),18.211,26.9486,20.54,(126),6.12211,(43),['33-As-75_n-tot']
141,6299.87,(99),21.3651,25.1996,24.54,(114),5.43069,(48),['33-As-75_n-tot']
142,2465.32,(34),34.1533,23.4785,62.8,(32),2.71916,(128),['33-As-75_n-tot']
143,6897.89,(112),20.4179,22.5541,11.54,(149),4.08674,(80),['33-As-75_n-tot']
144,6673.15,(105),20.7589,21.2024,66.46,(28),7.84026,(26),['33-As-75_n-tot']
145,9315.73,(151),17.5696,20.4666,49.86,(54),6.51926,(35),['33-As-75_n-tot']
146,9172.46,(149),17.7063,19.8853,27.82,(103),5.77327,(46),['33-As-75_n-tot']
147,2251.21,(29),35.7406,17.0077,20.39,(127),4.45436,(74),['33-As-75_n-tot']
148,5508.38,(86),22.8485,16.8,18.03,(133),2.09428,(146),['33-As-75_n-tot']
149,6757.18,(108),20.6294,16.4382,10.34,(151),6.16754,(42),['33-As-75_n-tot']
150,8550.65,(138),18.3388,15.4417,10.18,(152),8.32894,(24),['33-As-75_n-tot']
151,3303.23,(48),29.5053,14.9057,25.22,(113),3.41097,(107),['33-As-75_n-tot']
152,9095.42,(147),17.7811,13.7391,10.98,(150),12.1285,(10),['33-As-75_n-tot']
153,7845.08,(127),19.1457,13.5166,33.02,(85),6.36347,(39),['33-As-75_n-tot']
154,5179.26,(79),23.5633,12.1727,18.1,(132),6.38511,(37),['33-As-75_n-tot']
155,6741.65,(107),20.6532,11.3239,11.64,(148),6.81301,(33),['33-As-75_n-tot']
156,7295.73,(118),19.8534,10.6923,31.46,(92),4.28842,(76),['33-As-75_n-tot']
157,3985.57,(58),26.8611,9.5162,7.9,(154),9.98066,(18),['33-As-75_n-tot']
158,6880.57,(111),20.4436,7.17407,12.08,(146),4.58361,(71),['33-As-75_n-tot']
