Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,37.8036,(8),268.735,7422.43,5.3377,(310),2.85617,(34),['46-Pd-108_n-g']
1,99.3821,(16),165.744,3797.9,9.0968,(220),0.558367,(400),['46-Pd-108_n-g']
2,30.5311,(7),299.033,3746.2,2.9591,(383),10.5163,(3),['46-Pd-108_n-g']
3,87.8457,(15),176.291,1696.37,4.0658,(354),6.11314,(7),['46-Pd-108_n-g']
4,171.896,(34),126.025,1181.71,11.643,(180),2.95416,(32),['46-Pd-104_n-g']
5,2432.55,(251),33.5012,980.339,160.96,(0),1.18262,(142),['46-Pd-108_n-g']
6,80.9984,(14),183.591,918.426,8.977,(222),0.685428,(372),['46-Pd-105_n-g']
7,241.276,(41),106.374,723.595,25.709,(78),2.31716,(54),['46-Pd-105_n-g']
8,18.9223,(5),379.843,693.182,8.6153,(228),0.610498,(388),['46-Pd-105_n-g']
9,2.21424,(0),1110.4,570.223,2.95569,(384),0.893103,(291),['46-Pd-105_n-g']
10,71.1936,(13),195.826,543.403,9.4003,(216),0.246906,(405),['46-Pd-105_n-g']
11,365.603,(55),86.4143,542.58,15.964,(127),1.86376,(75),['46-Pd-105_n-g']
12,443.106,(67),78.4941,505.598,18.291,(113),1.61235,(93),['46-Pd-105_n-g']
13,8.48581,(2),567.21,498.915,6.2564,(288),0.57452,(397),['46-Pd-110_n-g']
14,2478.98,(252),33.1859,494.614,47.53,(29),1.17877,(144),['46-Pd-108_n-g']
15,913.565,(125),54.6665,472.949,15.764,(129),1.28019,(123),['46-Pd-106_n-g']
16,50.0,(10),233.671,455.321,12.6178,(164),0.277972,(404),['46-Pd-105_n-g']
17,26.9531,(6),318.263,399.967,4.97,(324),2.27549,(56),['46-Pd-105_n-g']
18,2580.51,(254),32.5265,359.957,68.77,(13),1.15386,(150),['46-Pd-106_n-g']
19,62.1787,(11),209.541,353.689,8.2,(239),0.172262,(407),['46-Pd-105_n-g']
20,885.613,(122),55.5225,349.26,19.152,(106),1.04395,(191),['46-Pd-106_n-g']
