Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,0.0405445,(0),8421.78,35400.6,0.133648,(214),18961.4,(0),none
1,79.0759,(6),190.699,9099.16,20.6702,(56),3.73167,(191),none
2,97.3782,(7),171.846,4780.98,12.9129,(105),5.04254,(65),none
3,139.989,(10),143.325,3898.25,34.02,(20),4.34445,(145),none
4,185.181,(12),124.615,2928.66,18.075,(71),3.77082,(188),none
5,868.809,(58),57.5318,2808.84,16.824,(76),8.8008,(3),none
6,575.477,(39),70.6896,2136.92,24.191,(39),5.37671,(30),none
7,230.631,(16),111.663,1589.06,16.261,(79),4.95932,(75),none
8,202.546,(13),119.154,1547.5,9.617,(135),5.94879,(12),none
9,3135.57,(154),30.2839,1486.11,44.6,(8),5.44198,(25),none
10,845.681,(57),58.3131,1399.43,8.104,(149),2.7079,(210),none
11,1117.22,(71),50.7342,1344.73,29.18,(29),3.48543,(199),none
12,409.599,(27),83.7896,1257.73,10.691,(126),2.71924,(209),none
13,1508.6,(86),43.6599,1084.81,40.99,(13),5.16925,(47),none
14,2593.64,(133),33.2978,974.283,39.54,(14),3.6513,(196),none
15,266.751,(20),103.829,968.943,7.274,(158),5.63702,(16),none
16,155.918,(11),135.807,968.251,14.938,(89),4.07941,(174),none
17,421.245,(28),82.6233,875.877,7.304,(157),7.29051,(4),none
18,4077.86,(182),26.5554,701.204,83.52,(0),5.15476,(52),none
19,1264.03,(77),47.697,698.528,13.31,(100),2.65511,(211),none
20,516.676,(35),74.6037,653.611,15.806,(83),4.51307,(130),none
21,3449.12,(165),28.8746,630.539,14.34,(93),1.58212,(214),none
22,2692.58,(136),32.6803,623.233,42.74,(11),5.30319,(36),none
23,1343.26,(80),46.269,600.94,25.54,(36),4.83379,(93),none
24,257.699,(19),105.636,593.924,7.346,(156),3.73934,(190),none
25,2237.97,(117),35.8462,564.956,38.27,(15),4.16917,(165),none
26,3270.93,(158),29.6506,516.5,29.33,(28),3.3933,(202),none
27,548.338,(38),72.4178,495.126,6.983,(162),3.23067,(205),none
28,1706.81,(93),41.0466,469.331,47.55,(5),5.13514,(55),none
29,3085.63,(153),30.528,448.05,13.56,(98),2.15344,(212),none
30,445.194,(30),80.3702,442.769,13.86,(96),5.16633,(48),none
31,59.7689,(5),219.347,442.046,6.9231,(163),4.04867,(178),none
32,3532.81,(167),28.5305,423.987,33.48,(21),4.9607,(74),none
33,822.275,(55),59.1373,393.058,33.094,(22),3.12352,(206),none
34,4363.42,(191),25.6718,351.804,53.98,(3),5.12275,(56),none
35,2478.14,(127),34.0649,336.827,28.08,(32),4.85665,(88),none
36,751.674,(50),61.8522,322.422,28.655,(30),4.39679,(139),none
37,1642.88,(91),41.8376,302.006,15.21,(87),4.63794,(117),none
38,2158.29,(114),36.5018,294.275,43.35,(10),4.73974,(102),none
39,2075.71,(112),37.2209,294.056,22.46,(46),4.88052,(85),none
40,309.349,(23),96.4152,272.929,19.579,(59),4.8977,(82),none
41,837.691,(56),58.5906,269.938,9.33,(137),1.94284,(213),none
42,2790.39,(141),32.1024,264.114,17.81,(73),4.88907,(84),none
43,4804.89,(205),24.464,254.115,29.91,(26),4.11185,(170),none
44,429.773,(29),81.7994,234.208,8.004,(151),4.86432,(86),none
45,3971.28,(180),26.9094,230.005,44.37,(9),4.9832,(71),none
46,3576.69,(169),28.355,224.252,36.76,(17),5.0862,(59),none
47,4585.54,(197),25.0423,223.869,18.33,(68),3.01221,(207),none
48,2824.93,(142),31.9055,212.039,31.47,(24),4.71109,(108),none
49,962.909,(63),54.6484,206.554,23.968,(40),4.80296,(96),none
50,1905.71,(104),38.8456,203.463,16.66,(77),3.67779,(194),none
51,1249.2,(76),47.9793,195.299,19.54,(60),3.47451,(200),none
52,2769.02,(140),32.226,185.695,15.06,(88),3.44875,(201),none
53,1126.79,(72),50.5182,184.54,6.57,(166),6.66569,(6),none
54,15.6857,(1),428.172,181.49,10.2097,(128),4.68763,(110),none
55,212.798,(15),116.248,175.153,2.424,(210),4.79488,(99),none
56,3358.49,(161),29.2616,172.306,31.96,(23),4.1641,(166),none
57,1657.23,(92),41.6561,171.387,12.01,(114),4.59378,(124),none
58,4478.62,(194),25.3395,169.483,56.93,(2),4.47277,(135),none
59,498.202,(34),75.9744,168.087,4.517,(191),3.56179,(198),none
60,2974.37,(146),31.0937,166.045,45.23,(7),4.48807,(133),none
61,4218.61,(187),26.1087,162.652,23.63,(42),5.49875,(22),none
62,674.675,(46),65.2864,161.968,12.659,(108),4.15045,(167),none
63,3495.78,(166),28.6812,160.298,19.25,(62),5.08087,(61),none
64,4189.02,(186),26.2007,160.099,23.45,(43),4.20956,(162),none
65,4604.22,(198),24.9915,156.132,13.22,(101),6.44194,(7),none
66,1971.87,(106),38.1883,147.932,57.05,(1),4.94846,(76),none
67,898.659,(59),56.5682,140.477,21.171,(51),5.55477,(19),none
68,1361.4,(82),45.9597,136.589,5.27,(184),3.29349,(204),none
69,522.149,(36),74.2117,136.1,5.052,(187),3.94247,(185),none
70,621.346,(43),68.0304,134.653,9.232,(139),4.25669,(156),none
71,908.999,(60),56.2455,133.145,8.446,(145),5.48058,(23),none
72,2647.07,(135),32.96,131.839,9.76,(134),4.08974,(172),none
73,1804.63,(98),39.9186,129.272,18.48,(67),5.14231,(53),none
74,1315.18,(79),46.7603,127.489,5.31,(182),4.06132,(175),none
75,3990.03,(181),26.8461,120.144,15.36,(85),3.98587,(181),none
76,4304.83,(190),25.8459,115.701,18.03,(72),4.17747,(164),none
77,2446.85,(126),34.282,114.604,11.02,(124),3.34986,(203),none
78,1864.29,(101),39.2747,111.109,21.22,(50),4.36853,(143),none
79,4728.95,(202),24.6597,110.827,41.68,(12),4.72931,(104),none
80,4922.49,(210),24.17,109.475,53.95,(4),5.46096,(24),none
81,2254.95,(118),35.7109,107.74,14.0,(95),5.06276,(64),none
82,994.589,(65),53.771,105.224,20.039,(57),5.22817,(39),none
83,4507.06,(196),25.2594,95.5505,14.89,(90),5.40607,(28),none
84,3373.19,(162),29.1977,92.1293,12.01,(113),3.92547,(186),none
85,3238.34,(157),29.7995,91.0153,12.03,(112),3.74305,(189),none
86,3206.54,(155),29.9469,88.4808,25.19,(37),4.10214,(171),none
87,4770.53,(204),24.552,87.5869,22.39,(47),4.55621,(126),none
88,1464.2,(85),44.3169,85.6313,4.81,(188),4.68219,(111),none
89,1085.49,(70),51.4703,85.2086,5.59,(176),4.13839,(169),none
90,973.49,(64),54.3506,84.8185,8.627,(143),5.14178,(54),none
91,1784.18,(97),40.1468,84.2556,12.7,(106),4.3866,(140),none
92,3603.57,(170),28.249,81.7915,23.36,(44),5.55329,(20),none
93,4402.11,(192),25.5587,81.5232,34.59,(19),4.6451,(116),none
94,4841.73,(207),24.3708,76.4685,19.61,(58),5.18207,(45),none
95,1731.0,(94),40.7588,73.6416,21.12,(53),4.72112,(106),none
96,1307.73,(78),46.8933,70.1291,12.15,(111),4.0507,(177),none
97,2524.43,(130),33.7511,69.6425,21.17,(52),4.0213,(179),none
98,2040.95,(110),37.5365,69.4479,27.31,(34),4.22043,(159),none
99,2112.06,(113),36.8992,69.0899,12.29,(110),4.33309,(146),none
100,1078.87,(69),51.628,68.3434,11.02,(123),4.63236,(118),none
101,3018.84,(148),30.8638,67.1813,31.35,(25),4.29675,(151),none
102,1563.99,(88),42.8798,64.8099,8.38,(147),4.20591,(163),none
103,628.155,(44),67.6607,63.7369,4.658,(189),5.36381,(32),none
104,721.384,(49),63.1374,63.6908,3.829,(198),4.63022,(120),none
105,715.781,(48),63.384,62.9393,7.27,(159),3.98353,(182),none
106,658.47,(45),66.0848,61.5386,29.858,(27),4.63122,(119),none
107,21.0418,(2),369.682,60.125,3.128,(207),4.65915,(114),none
108,3223.38,(156),29.8685,59.5324,13.17,(103),4.50676,(132),none
