Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,22325.7,(6),11.3493,89837.6,5236.9,(18),1.16213,(173),['17-Cl-35_n-tot']
1,16083.4,(4),13.3715,31225.5,1523.7,(120),1.53569,(104),['17-Cl-35_n-tot']
2,61065.1,(20),6.86236,27556.4,4816.1,(23),1.38126,(140),['17-Cl-35_n-tot']
3,16712.1,(5),13.1176,13069.8,756.5,(158),1.42742,(134),['17-Cl-35_n-tot']
4,109440.0,(29),5.12604,12086.1,8133.0,(4),1.34197,(144),['17-Cl-35_n-tot']
5,66262.1,(21),6.58775,10475.4,3817.6,(44),1.20958,(164),['17-Cl-35_n-tot']
6,7688.57,(2),19.3396,10074.8,1660.44,(117),1.18453,(169),['17-Cl-37_n-tot']
7,45348.9,(13),7.96318,9703.62,2292.1,(91),1.21636,(160),['17-Cl-35_n-tot']
8,56682.3,(19),7.12272,9431.93,2235.0,(93),1.50888,(110),['17-Cl-35_n-tot']
9,14613.1,(3),14.0281,7343.13,727.7,(162),0.683635,(196),['17-Cl-35_n-tot']
10,51428.2,(14),7.47772,7101.16,4599.4,(30),1.46033,(123),['17-Cl-37_n-tot']
11,857988.0,(171),1.83075,6984.6,8186.0,(3),1.43306,(132),['17-Cl-35_n-tot']
12,148782.0,(44),4.39637,6697.17,5360.0,(16),1.40328,(137),['17-Cl-35_n-tot']
13,27281.1,(9),10.2669,5546.64,642.0,(170),3.53804,(5),['17-Cl-35_n-tot']
14,175754.0,(51),4.04499,5369.4,7518.0,(6),0.974617,(189),['17-Cl-37_n-tot']
15,26316.3,(8),10.4534,5250.14,635.5,(171),3.22808,(8),['17-Cl-35_n-tot']
16,460388.0,(120),2.49924,4950.13,5472.0,(15),1.65145,(91),['17-Cl-35_n-tot']
17,100535.0,(28),5.34824,4826.04,3820.4,(42),1.43267,(133),['17-Cl-35_n-tot']
18,181037.0,(53),3.98553,4711.05,3088.0,(63),1.86027,(61),['17-Cl-35_n-tot']
19,23416.5,(7),11.0818,4604.89,2881.3,(68),1.12763,(179),['17-Cl-37_n-tot']
