Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,89.549,(4),179.201,246.511,0.5954,(24),1468.64,(1),['48-Cd-110_n-tot']
1,392.581,(11),85.5865,208.313,1.348,(16),660.451,(2),['48-Cd-114_n-tot']
2,2036.83,(24),37.5744,191.124,3.16,(2),213.848,(10),['48-Cd-112_n-tot']
3,2574.97,(28),33.4182,142.849,3.31,(1),162.181,(17),['48-Cd-112_n-tot']
4,0.172904,(0),4078.19,120.536,0.07787,(29),8910.82,(0),['48-Cd-113_n-tot']
5,2686.43,(29),32.7176,116.456,3.09,(3),164.131,(16),['48-Cd-112_n-tot']
6,1116.19,(20),50.7576,107.813,1.72,(10),280.777,(6),['48-Cd-112_n-tot']
7,737.751,(15),62.4331,107.454,1.413,(12),307.145,(4),['48-Cd-112_n-tot']
8,120.134,(6),154.717,106.237,0.698,(22),443.664,(3),['48-Cd-114_n-tot']
9,2378.09,(27),34.7741,105.747,3.62,(0),107.827,(27),['48-Cd-110_n-tot']
10,2067.31,(25),37.2964,92.4561,3.08,(4),125.935,(25),['48-Cd-110_n-tot']
11,2338.14,(26),35.0699,85.1654,2.84,(5),106.684,(29),['48-Cd-112_n-tot']
12,800.161,(17),59.9489,83.0377,1.711,(11),170.767,(15),['48-Cd-110_n-tot']
13,851.721,(18),58.106,71.4476,1.881,(7),130.247,(24),['48-Cd-113_n-tot']
14,1424.08,(22),44.9368,70.9017,1.75,(9),232.402,(8),['48-Cd-112_n-tot']
15,1347.2,(21),46.2012,68.8171,2.06,(6),146.543,(20),['48-Cd-110_n-tot']
16,671.205,(14),65.4549,66.1919,1.361,(15),199.028,(13),['48-Cd-114_n-tot']
17,909.266,(19),56.2373,58.12,1.411,(13),188.762,(14),['48-Cd-112_n-tot']
18,164.251,(7),132.317,57.4004,0.812,(20),226.116,(9),['48-Cd-111_n-tot']
19,752.496,(16),61.8184,53.6715,1.396,(14),160.666,(18),['48-Cd-114_n-tot']
20,1426.69,(23),44.8957,46.392,1.81,(8),207.792,(11),['48-Cd-114_n-tot']
21,192.859,(8),122.11,45.8778,0.99,(18),140.652,(21),['48-Cd-113_n-tot']
22,414.08,(12),83.335,37.7115,1.176,(17),110.648,(26),['48-Cd-113_n-tot']
23,66.7845,(2),207.507,37.0519,0.4376,(27),300.461,(5),['48-Cd-112_n-tot']
24,443.116,(13),80.5584,30.8072,0.963,(19),137.38,(22),['48-Cd-112_n-tot']
25,233.508,(10),110.973,26.5963,0.775,(21),154.169,(19),['48-Cd-111_n-tot']
26,84.9144,(3),184.026,26.3276,0.451,(26),254.515,(7),['48-Cd-113_n-tot']
27,27.57,(1),322.962,19.4067,0.3401,(28),201.273,(12),['48-Cd-111_n-tot']
28,226.527,(9),112.67,16.3239,0.63,(23),133.973,(23),['48-Cd-112_n-tot']
29,99.491,(5),170.011,13.0317,0.5133,(25),106.86,(28),['48-Cd-111_n-tot']
