Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.160e+00,(0),7.465e+02,2.458e+03,2.452e-01,(52),2.579e+04,(0),none
1,9.429e+01,(6),1.746e+02,1.565e+03,9.151e-01,(45),4.214e+03,(1),none
2,7.647e+02,(33),6.132e+01,1.056e+03,2.478e+00,(16),1.061e+03,(9),none
3,1.875e+02,(13),1.238e+02,1.038e+03,1.262e+00,(38),2.018e+03,(4),none
4,1.825e+02,(12),1.255e+02,9.288e+02,1.227e+00,(40),1.840e+03,(5),none
5,3.113e+01,(2),3.039e+02,8.286e+02,5.151e-01,(50),3.934e+03,(2),none
6,1.762e+02,(11),1.278e+02,8.081e+02,1.196e+00,(41),1.637e+03,(6),none
7,8.148e+02,(37),5.941e+01,6.835e+02,2.500e+00,(15),7.235e+02,(13),none
8,4.856e+01,(4),2.433e+02,6.509e+02,6.282e-01,(48),2.511e+03,(3),none
9,1.111e+02,(8),1.609e+02,6.077e+02,9.320e-01,(44),1.571e+03,(7),none
10,9.745e+02,(39),5.432e+01,5.875e+02,2.887e+00,(10),5.048e+02,(18),none
11,7.738e+01,(5),1.928e+02,4.877e+02,7.853e-01,(47),1.504e+03,(8),none
12,4.890e+02,(27),7.668e+01,4.755e+02,1.967e+00,(23),5.892e+02,(15),none
13,2.907e+02,(18),9.946e+01,4.718e+02,1.506e+00,(34),7.601e+02,(12),none
14,5.474e+02,(29),7.248e+01,4.591e+02,2.074e+00,(21),5.385e+02,(17),none
15,7.571e+02,(32),6.163e+01,4.372e+02,2.474e+00,(17),4.294e+02,(19),none
16,1.522e+02,(10),1.375e+02,4.330e+02,1.078e+00,(42),9.662e+02,(10),none
17,3.591e+02,(22),8.949e+01,4.167e+02,1.678e+00,(28),6.064e+02,(14),none
18,1.410e+03,(50),4.516e+01,4.051e+02,4.450e+00,(0),2.444e+02,(28),none
19,1.231e+03,(45),4.832e+01,3.967e+02,2.950e+00,(9),3.217e+02,(26),none
20,1.084e+03,(43),5.150e+01,3.841e+02,3.150e+00,(6),3.252e+02,(24),none
21,3.497e+02,(21),9.068e+01,3.822e+02,1.654e+00,(29),5.634e+02,(16),none
22,1.463e+02,(9),1.402e+02,3.400e+02,1.060e+00,(43),7.738e+02,(11),none
23,5.557e+02,(30),7.193e+01,3.106e+02,2.074e+00,(20),3.689e+02,(23),none
24,1.439e+03,(51),4.470e+01,2.780e+02,3.240e+00,(4),2.149e+02,(30),none
25,1.010e+03,(40),5.335e+01,2.710e+02,2.700e+00,(13),2.457e+02,(27),none
26,3.226e+02,(20),9.441e+01,2.623e+02,1.559e+00,(31),4.100e+02,(20),none
27,7.668e+02,(34),6.124e+01,2.529e+02,2.158e+00,(19),3.831e+02,(22),none
28,1.038e+03,(41),5.264e+01,2.309e+02,2.760e+00,(12),2.069e+02,(33),none
29,1.468e+03,(52),4.426e+01,2.116e+02,3.330e+00,(3),1.623e+02,(37),none
30,3.075e+02,(19),9.670e+01,2.006e+02,1.517e+00,(33),3.241e+02,(25),none
31,1.396e+03,(49),4.538e+01,1.903e+02,3.170e+00,(5),1.498e+02,(41),none
32,7.883e+02,(35),6.040e+01,1.870e+02,2.430e+00,(18),1.944e+02,(35),none
33,1.343e+03,(48),4.628e+01,1.865e+02,3.530e+00,(1),1.486e+02,(42),none
34,5.744e+02,(31),7.075e+01,1.730e+02,2.069e+00,(22),2.089e+02,(32),none
35,1.110e+03,(44),5.091e+01,1.694e+02,3.130e+00,(7),1.500e+02,(40),none
36,4.553e+02,(25),7.947e+01,1.569e+02,1.845e+00,(25),2.108e+02,(31),none
37,3.910e+02,(23),8.576e+01,1.521e+02,1.686e+00,(27),2.228e+02,(29),none
38,1.074e+03,(42),5.176e+01,1.494e+02,2.800e+00,(11),1.349e+02,(47),none
39,1.061e+02,(7),1.646e+02,1.422e+02,8.950e-01,(46),3.872e+02,(21),none
40,8.901e+02,(38),5.684e+01,1.415e+02,2.576e+00,(14),1.415e+02,(45),none
41,1.326e+03,(47),4.658e+01,1.276e+02,3.050e+00,(8),1.292e+02,(48),none
42,1.273e+03,(46),4.753e+01,1.221e+02,3.390e+00,(2),1.042e+02,(52),none
43,4.642e+02,(26),7.871e+01,1.003e+02,1.631e+00,(30),1.632e+02,(36),none
44,2.084e+02,(14),1.175e+02,9.962e+01,1.235e+00,(39),2.022e+02,(34),none
45,5.110e+02,(28),7.502e+01,9.780e+01,1.948e+00,(24),1.288e+02,(49),none
46,2.583e+02,(16),1.055e+02,8.848e+01,1.382e+00,(36),1.616e+02,(38),none
47,2.378e+02,(15),1.100e+02,8.077e+01,1.314e+00,(37),1.552e+02,(39),none
48,2.765e+02,(17),1.020e+02,7.908e+01,1.423e+00,(35),1.405e+02,(46),none
49,4.126e+02,(24),8.348e+01,7.465e+01,1.730e+00,(26),1.116e+02,(51),none
50,4.561e+01,(3),2.511e+02,3.474e+01,6.018e-01,(49),1.464e+02,(43),none
51,2.342e+01,(1),3.504e+02,2.470e+01,4.449e-01,(51),1.442e+02,(44),none
52,8.134e+02,(36),5.946e+01,1.391e+01,1.541e+00,(32),1.205e+02,(50),none
