Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4000000.0,(47),0.84789,5064060.0,8017750.0,(0),3.81563,(45),none
1,95.4849,(10),173.541,33401.7,33.3215,(4),5.72209,(23),none
2,238.48,(15),109.81,26338.3,46.613,(2),4.93938,(34),none
3,1030.72,(46),52.8201,11269.0,62.971,(1),4.55743,(39),none
4,24.2467,(2),344.384,7146.46,9.3513,(24),5.98632,(18),none
5,304.761,(17),97.1382,6656.9,23.96,(7),3.72288,(46),none
6,191.747,(14),122.463,6502.58,15.223,(13),4.26639,(43),none
7,572.347,(33),70.8827,6186.31,36.452,(3),6.10308,(16),none
8,63.6958,(9),212.478,4385.01,5.01,(38),8.58427,(5),none
9,656.439,(36),66.187,4141.97,23.649,(8),4.22412,(44),none
10,678.537,(37),65.1003,3506.15,19.25,(9),6.6005,(11),none
11,951.967,(44),54.9615,3377.0,30.898,(5),4.43086,(41),none
12,46.5829,(6),248.46,2932.56,4.5471,(40),7.81977,(6),none
13,533.882,(32),73.3917,2650.57,15.573,(12),4.87854,(35),none
14,108.407,(11),162.87,2572.19,12.347,(17),5.84555,(21),none
15,758.109,(38),61.5891,2362.69,27.353,(6),4.48279,(40),none
16,39.1041,(5),271.181,2287.79,3.6286,(42),6.58317,(12),none
17,967.529,(45),54.5177,2211.25,16.351,(10),5.08463,(33),none
18,6.5625,(0),661.965,2041.31,13.9633,(15),5.95809,(19),none
19,322.8,(19),94.385,1706.01,11.498,(19),6.35864,(14),none
20,153.095,(13),137.053,1649.54,15.874,(11),5.11037,(32),none
21,57.7409,(8),223.166,1496.63,9.6754,(21),5.65493,(25),none
22,333.613,(20),92.8428,1248.35,11.8,(18),5.35636,(29),none
23,452.239,(26),79.7417,1234.36,7.958,(29),4.33791,(42),none
24,460.087,(27),79.0587,1229.13,5.289,(35),13.9354,(4),none
25,343.138,(21),91.5451,1215.29,9.146,(26),5.56614,(26),none
26,14.1266,(1),451.181,1048.63,1.7136,(47),14.8578,(3),none
27,431.401,(25),81.6449,1014.79,6.843,(32),7.40241,(7),none
28,249.578,(16),107.341,880.59,7.495,(30),6.31785,(15),none
29,373.755,(22),87.7155,870.454,8.391,(28),3.48847,(47),none
30,768.393,(39),61.1756,763.845,8.682,(27),7.03077,(9),none
31,379.615,(23),87.0358,758.3,2.865,(44),59.1911,(0),none
32,886.272,(42),56.9621,629.614,12.563,(16),6.04307,(17),none
33,423.014,(24),82.4503,573.854,6.414,(33),4.68419,(37),none
34,312.577,(18),95.916,562.47,2.62,(45),50.921,(1),none
35,478.052,(29),77.559,488.176,15.075,(14),6.62553,(10),none
36,872.699,(41),57.4034,436.299,9.67,(22),4.68918,(36),none
37,49.6676,(7),240.621,274.629,5.0445,(37),6.46061,(13),none
38,482.881,(30),77.1702,256.47,4.756,(39),7.10638,(8),none
39,464.167,(28),78.7105,248.744,3.083,(43),21.3447,(2),none
40,920.721,(43),55.8863,235.182,5.849,(34),4.61499,(38),none
41,520.254,(31),74.3468,184.069,9.264,(25),5.45802,(27),none
42,799.357,(40),59.979,177.676,5.269,(36),5.22823,(31),none
43,138.217,(12),144.241,167.269,7.365,(31),5.34231,(30),none
44,610.526,(35),68.6306,44.4723,9.493,(23),5.72786,(22),none
45,34.0929,(3),290.428,34.6231,11.3442,(20),5.42051,(28),none
46,593.233,(34),69.6237,16.2646,4.241,(41),5.89573,(20),none
47,37.3052,(4),277.642,4.69403,2.2427,(46),5.6726,(24),none
