Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4009.5,(2),26.7809,116955.0,2089.68,(0),0.0360418,(8),none
1,1619.89,(1),42.1334,21077.7,430.55,(4),0.0354604,(9),none
2,4696.08,(3),24.7458,15735.3,359.5,(7),0.470824,(6),none
3,4906.79,(4),24.2087,12689.0,301.64,(8),0.411463,(7),none
4,5643.6,(6),22.5731,11157.5,377.47,(6),2.10789,(4),none
5,8112.14,(8),18.8279,5754.33,2009.22,(1),11.456,(2),none
6,6101.01,(7),21.7105,5189.64,419.98,(5),19.9737,(1),none
7,9990.51,(9),16.9659,3672.33,1835.66,(2),9.41896,(3),none
8,5233.29,(5),23.4413,1607.95,70.96,(9),96.1518,(0),none
9,1457.59,(0),44.4173,1186.11,1466.29,(3),0.84895,(5),none
