Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3.76841,(5),851.161,4019.27,2.96484,(308),6.43515,(352),['68-Er-170_n-g']
1,7.24134,(6),614.018,3051.69,1.92479,(354),15.4829,(80),['68-Er-170_n-g']
2,135.129,(50),142.14,2373.75,5.982,(181),21.8737,(52),['68-Er-166_n-g']
3,23.1567,(14),343.362,2022.05,4.2084,(242),54.0145,(13),['68-Er-170_n-g']
4,70.4005,(33),196.926,1893.91,4.3566,(238),28.7342,(32),['68-Er-168_n-g']
5,19.1797,(12),377.285,1687.77,4.6786,(223),57.5031,(11),['68-Er-168_n-g']
6,0.121875,(0),4732.97,1673.47,0.458832,(394),86.6409,(7),['68-Er-170_n-g']
7,29.1781,(16),305.888,1172.85,3.1169,(296),51.5041,(14),['68-Er-166_n-g']
8,55.3376,(27),222.116,1026.29,2.9765,(307),35.3118,(27),['68-Er-170_n-g']
9,8.59125,(7),563.719,944.437,1.46467,(371),13.257,(102),['68-Er-170_n-g']
10,627.001,(158),65.9867,885.4,18.319,(68),7.78094,(311),['68-Er-166_n-g']
11,2356.56,(335),34.037,771.357,94.98,(2),7.46791,(318),['68-Er-168_n-g']
12,310.913,(93),93.7068,706.687,6.519,(161),14.503,(91),['68-Er-168_n-g']
13,128.646,(49),145.678,705.786,2.585,(331),24.6596,(39),['68-Er-166_n-g']
14,75.3574,(34),190.339,705.481,1.9619,(352),32.8623,(29),['68-Er-168_n-g']
15,31.9726,(17),292.214,678.5,2.3424,(341),48.886,(15),['68-Er-166_n-g']
16,58.6558,(28),215.742,668.574,3.3419,(279),32.1779,(30),['68-Er-166_n-g']
17,101.707,(42),163.838,573.787,9.4193,(117),22.6719,(47),['68-Er-170_n-g']
18,2231.15,(333),34.9805,568.725,47.86,(26),7.69339,(314),['68-Er-168_n-g']
19,27.0052,(15),317.956,566.827,1.1768,(381),86.6156,(8),['68-Er-170_n-g']
20,2162.87,(331),35.5284,549.257,45.56,(29),7.81696,(309),['68-Er-168_n-g']
21,2453.06,(337),33.3608,537.113,61.74,(15),7.31034,(324),['68-Er-168_n-g']
22,140.555,(51),139.369,537.07,5.35,(202),20.0895,(57),['68-Er-166_n-g']
23,1747.21,(319),39.5292,527.395,71.34,(6),7.81847,(308),['68-Er-168_n-g']
24,192.398,(66),119.122,521.461,3.32,(282),18.1192,(66),['68-Er-166_n-g']
25,212.027,(70),113.474,517.836,5.041,(210),15.562,(78),['68-Er-166_n-g']
26,1981.44,(326),37.1193,499.618,47.47,(27),8.17686,(300),['68-Er-168_n-g']
27,605.098,(157),67.1704,486.772,10.47,(107),8.23445,(298),['68-Er-166_n-g']
28,3265.8,(360),28.9132,468.986,65.79,(11),6.07821,(361),['68-Er-168_n-g']
29,3199.48,(359),29.2113,457.95,67.8,(8),6.15797,(359),['68-Er-168_n-g']
30,305.447,(91),94.5416,454.71,4.219,(241),15.1682,(85),['68-Er-166_n-g']
31,1772.36,(320),39.2477,454.648,27.87,(52),8.77456,(265),['68-Er-168_n-g']
32,227.528,(74),109.54,449.289,3.257,(287),17.3875,(67),['68-Er-166_n-g']
33,51.9371,(26),229.272,438.033,2.22,(344),35.6629,(25),['68-Er-170_n-g']
34,2635.99,(343),32.1824,433.61,61.4,(16),7.00525,(338),['68-Er-168_n-g']
35,2103.77,(329),36.024,419.979,52.56,(21),7.9217,(305),['68-Er-168_n-g']
36,3324.72,(361),28.6558,417.876,60.05,(17),6.01262,(362),['68-Er-168_n-g']
37,47.8515,(23),238.86,416.141,3.6932,(259),35.4664,(26),['68-Er-166_n-g']
38,662.706,(164),64.1845,413.815,11.713,(92),7.49017,(317),['68-Er-166_n-g']
39,2767.73,(346),31.4072,413.096,49.41,(24),6.79143,(344),['68-Er-168_n-g']
40,2500.85,(339),33.0405,385.95,37.74,(39),7.23508,(326),['68-Er-168_n-g']
41,84.6135,(37),179.627,378.255,3.6688,(262),25.4813,(37),['68-Er-168_n-g']
42,1800.0,(321),38.9452,369.674,23.86,(58),8.74072,(270),['68-Er-168_n-g']
43,415.552,(120),81.0547,364.819,5.325,(203),11.375,(155),['68-Er-166_n-g']
44,3587.87,(368),27.585,364.038,59.89,(18),5.69963,(370),['68-Er-168_n-g']
45,174.823,(61),124.966,348.203,8.285,(131),17.2176,(69),['68-Er-170_n-g']
46,4290.88,(385),25.2242,347.255,72.58,(5),4.9427,(385),['68-Er-168_n-g']
47,2919.72,(351),30.5788,343.915,41.65,(34),6.53392,(349),['68-Er-168_n-g']
48,240.589,(78),106.525,342.994,5.676,(190),14.6686,(90),['68-Er-168_n-g']
49,492.42,(135),74.46,342.237,11.9,(90),9.05598,(253),['68-Er-170_n-g']
50,764.716,(178),59.7504,341.714,15.593,(75),6.86757,(341),['68-Er-168_n-g']
51,4410.79,(387),24.879,331.42,73.47,(4),4.82669,(387),['68-Er-168_n-g']
52,253.721,(81),103.732,326.324,8.974,(123),14.144,(93),['68-Er-170_n-g']
53,4220.87,(384),25.4325,313.569,64.13,(12),5.00874,(384),['68-Er-168_n-g']
54,298.315,(88),95.665,310.2,3.633,(268),15.7306,(77),['68-Er-168_n-g']
55,4607.43,(389),24.3423,308.194,128.15,(0),4.63872,(389),['68-Er-168_n-g']
56,2383.56,(336),33.8437,308.087,36.87,(40),7.42953,(320),['68-Er-168_n-g']
57,3736.67,(372),27.0301,302.913,91.13,(3),5.52671,(373),['68-Er-168_n-g']
58,339.589,(100),89.6631,297.903,8.178,(135),12.4548,(111),['68-Er-170_n-g']
59,1822.32,(322),38.706,296.446,22.28,(61),8.70321,(275),['68-Er-168_n-g']
60,80.3422,(36),184.34,292.768,2.4386,(336),27.456,(35),['68-Er-168_n-g']
61,392.47,(114),83.4041,290.426,5.029,(211),11.6561,(139),['68-Er-168_n-g']
62,202.996,(68),115.97,289.187,8.006,(136),15.2847,(82),['68-Er-170_n-g']
63,4843.53,(393),23.7416,286.951,98.12,(1),4.42061,(393),['68-Er-168_n-g']
64,2259.48,(334),34.7605,279.74,24.05,(57),7.65833,(315),['68-Er-168_n-g']
65,2717.88,(345),31.6939,275.009,66.32,(9),6.86962,(340),['68-Er-168_n-g']
66,2187.4,(332),35.3286,271.642,22.99,(59),7.78236,(310),['68-Er-168_n-g']
67,2020.9,(327),36.7552,265.769,39.76,(37),8.05859,(303),['68-Er-168_n-g']
