Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,92.25,(2),176.558,998.207,0.6972,(47),3881.54,(1),none
1,2565.84,(40),33.4776,937.472,12.42,(0),249.152,(23),none
2,580.842,(12),70.3624,835.85,1.769,(35),1396.02,(5),none
3,125.84,(3),151.168,773.907,0.889,(44),2567.49,(2),none
4,9.57,(0),548.168,583.813,0.24549,(49),7002.5,(0),none
5,636.816,(15),67.199,577.21,1.701,(36),978.211,(6),none
6,799.884,(16),59.9593,517.397,1.919,(32),729.266,(9),none
7,1186.03,(21),49.2404,491.545,2.33,(27),622.483,(13),none
8,162.816,(4),132.899,448.899,0.839,(46),1491.99,(3),none
9,462.62,(10),78.842,448.209,1.356,(39),953.764,(7),none
10,185.687,(5),124.445,442.247,0.885,(45),1408.78,(4),none
11,908.672,(17),56.2557,393.329,2.57,(22),457.362,(14),none
12,3818.86,(46),27.4412,388.641,8.17,(1),154.069,(40),none
13,585.057,(13),70.1085,378.345,1.887,(33),626.664,(12),none
14,432.239,(9),81.5657,375.683,1.331,(40),793.138,(8),none
15,3214.82,(43),29.9083,365.959,3.85,(6),285.289,(20),none
16,3468.54,(44),28.7936,330.239,6.53,(2),154.219,(39),none
17,4022.53,(48),26.7375,323.006,4.37,(3),215.75,(26),none
18,1814.29,(30),39.8122,316.415,2.7,(16),340.457,(16),none
19,1355.37,(24),46.0618,303.827,2.37,(26),358.423,(15),none
20,2090.8,(35),37.0863,290.842,2.86,(13),300.741,(19),none
21,3631.23,(45),28.1412,275.886,4.1,(4),185.907,(33),none
22,374.747,(8),87.5993,250.558,1.158,(41),632.639,(11),none
23,4082.48,(49),26.5404,229.255,3.99,(5),175.431,(35),none
24,3089.71,(42),30.5078,219.437,3.43,(8),188.258,(32),none
25,1199.06,(22),48.9722,218.87,2.08,(29),307.653,(18),none
26,1053.56,(19),52.2444,214.709,2.0,(31),310.623,(17),none
27,228.145,(6),112.27,208.64,0.896,(43),669.619,(10),none
28,2640.0,(41),33.0041,200.141,3.1,(9),193.428,(30),none
29,1921.46,(32),38.686,199.101,2.65,(20),216.694,(25),none
30,2037.87,(34),37.5648,198.694,2.67,(19),221.059,(24),none
31,2468.43,(39),34.1318,184.263,2.97,(10),181.23,(34),none
32,2013.86,(33),37.7881,181.714,2.68,(17),197.068,(29),none
33,4002.7,(47),26.8036,163.795,3.79,(7),128.47,(43),none
34,1907.39,(31),38.8284,148.93,2.96,(11),150.222,(41),none
35,1734.25,(28),40.7206,147.499,2.48,(24),169.825,(36),none
36,1664.11,(27),41.5699,137.761,2.67,(18),154.264,(38),none
37,605.096,(14),68.9378,137.073,1.442,(38),274.075,(22),none
38,2437.69,(38),34.3463,127.59,2.94,(12),122.942,(46),none
39,933.17,(18),55.5123,124.409,1.772,(34),203.83,(27),none
40,1505.22,(25),43.7089,123.99,2.5,(23),146.899,(42),none
41,2274.59,(36),35.5564,120.456,2.76,(15),127.205,(44),none
42,1136.13,(20),50.3102,112.37,2.01,(30),155.935,(37),none
43,508.63,(11),75.1915,102.428,1.484,(37),191.719,(31),none
44,2346.48,(37),35.0075,101.456,2.77,(14),108.195,(47),none
45,1296.16,(23),47.1021,93.6692,2.2,(28),126.024,(45),none
46,1651.04,(26),41.7341,91.7077,2.59,(21),100.256,(49),none
47,1786.66,(29),40.1189,88.8746,2.4,(25),107.733,(48),none
48,244.491,(7),108.452,87.5789,0.92,(42),283.424,(21),none
49,90.53,(1),178.227,28.6531,0.5417,(48),198.383,(28),none
