Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,38.8,(0),265.262,310.821,33.2939,(5),695.447,(0),none
1,420.73,(7),80.5543,278.826,16.316,(14),269.079,(2),none
2,196.2,(3),117.962,214.829,26.461,(9),258.416,(3),none
3,996.13,(12),52.3519,176.77,45.551,(2),96.9216,(6),none
4,120.54,(1),150.496,176.666,17.032,(13),275.064,(1),none
5,812.92,(10),57.9518,156.385,40.903,(3),93.9324,(8),none
6,341.63,(4),89.3949,137.978,26.899,(8),131.84,(4),none
7,2084.0,(14),36.1944,125.574,131.97,(0),44.2476,(11),none
8,357.6,(5),87.376,121.457,30.456,(7),107.969,(5),none
9,1488.5,(13),42.8269,109.111,68.24,(1),48.9186,(10),none
10,458.99,(8),77.1239,62.3192,35.698,(4),50.2533,(9),none
11,789.41,(9),58.8084,51.009,19.047,(11),31.7818,(12),none
12,864.51,(11),56.196,44.6398,17.417,(12),26.7138,(14),none
13,123.9,(2),148.441,42.171,31.504,(6),95.6789,(7),none
14,400.03,(6),82.6122,33.2276,25.731,(10),28.614,(13),none
