Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1417.72,(4),43.8829,127759.0,429.98,(5),0.00498037,(23),none
1,1153.95,(3),48.6404,73019.4,329.99,(15),0.00405303,(27),none
2,2452.24,(7),33.3664,56458.6,429.99,(4),0.00370491,(28),none
3,379.581,(0),84.8083,42347.8,429.992,(2),0.0034316,(29),none
4,1770.74,(5),39.2657,30249.4,198.73,(23),0.0438366,(6),none
5,2672.9,(8),31.9595,22542.9,299.8,(17),0.00458487,(25),none
6,4522.02,(14),24.5711,17373.6,429.95,(6),0.00478153,(24),none
7,601.211,(1),67.3872,14344.0,429.991,(3),0.00230782,(30),none
8,2117.07,(6),35.9106,13808.2,229.99,(20),0.0202984,(12),none
9,878.751,(2),55.7388,9148.21,99.963,(28),0.0119875,(17),none
10,3230.75,(10),29.0696,8988.98,429.81,(9),0.00419313,(26),none
11,3622.62,(11),27.4523,8841.54,399.96,(13),0.00556969,(22),none
12,4112.77,(13),25.7646,8733.31,429.91,(7),0.00589356,(21),none
13,7183.69,(23),19.4947,7658.47,807.57,(0),0.00754872,(20),none
14,9129.11,(27),17.2932,3878.82,428.9,(11),0.0187954,(14),none
15,8893.4,(26),17.5209,3099.5,325.95,(16),0.0236909,(11),none
16,8290.5,(25),18.1468,2681.31,533.63,(1),0.0288031,(9),none
17,2947.96,(9),30.432,2657.24,129.93,(27),0.0295449,(8),none
18,6332.22,(20),20.7641,2620.71,429.87,(8),0.0150147,(15),none
19,7902.23,(24),18.5873,2576.3,426.02,(12),0.0201017,(13),none
20,6595.43,(21),20.3455,2190.33,273.87,(18),0.0108269,(18),none
21,4913.32,(16),23.5724,2055.31,359.74,(14),0.0105338,(19),none
22,4765.5,(15),23.9352,1897.61,69.88,(29),0.0476759,(4),none
23,6785.21,(22),20.059,1606.68,155.84,(26),0.0248852,(10),none
24,5409.42,(17),22.4655,1536.92,429.7,(10),0.0135304,(16),none
25,3849.77,(12),26.6301,618.728,29.76,(30),0.468122,(0),none
26,5871.25,(19),21.5638,383.733,259.48,(19),0.0638192,(2),none
27,5651.14,(18),21.9797,249.447,168.69,(24),0.0530141,(3),none
28,9527.08,(28),16.9282,184.111,207.5,(22),0.0413247,(7),none
29,9696.16,(29),16.78,161.026,220.2,(21),0.0447213,(5),none
30,9914.32,(30),16.5943,148.786,164.11,(25),0.116404,(1),none
