Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,287.97,(7),99.9301,2721.25,50.935,(22),3.1415,(138),none
1,387.776,(9),86.1151,2714.09,70.689,(11),3.95452,(107),none
2,4267.16,(133),25.9597,2452.35,80.07,(7),3.25091,(133),none
3,739.755,(20),62.3485,2158.52,97.244,(2),2.64944,(154),none
4,17.5,(0),405.369,1954.13,34.5662,(39),3.52935,(123),none
5,1857.36,(65),39.3479,1763.66,35.28,(35),3.10226,(139),none
6,47.2578,(1),246.679,1694.74,15.9766,(92),5.96736,(60),none
7,216.243,(6),115.318,1423.99,23.837,(61),2.58732,(156),none
8,304.526,(8),97.1757,1302.42,20.593,(75),3.64503,(117),none
9,593.483,(17),69.609,1221.36,33.864,(41),4.20161,(100),none
10,1944.72,(66),38.454,1095.46,63.18,(14),7.13349,(27),none
11,3208.27,(101),29.9388,1064.83,42.11,(30),2.80372,(148),none
12,777.741,(21),60.8068,1021.18,33.29,(44),3.31912,(130),none
13,1507.72,(51),43.6726,950.129,39.7,(32),2.49879,(157),none
14,2571.73,(84),33.4393,883.02,50.21,(23),5.81831,(65),none
15,1567.81,(52),42.8275,840.603,33.0,(45),4.46034,(91),none
16,3143.47,(100),30.2458,717.604,56.34,(18),2.33758,(160),none
17,1224.97,(38),48.4515,657.92,20.42,(76),10.1895,(13),none
18,154.412,(2),136.467,653.836,100.909,(1),2.71251,(152),none
19,2068.47,(69),37.2859,572.104,70.84,(10),3.24329,(134),none
20,633.146,(18),67.3935,493.351,29.144,(52),3.45589,(127),none
21,2458.08,(79),34.2036,479.936,60.45,(16),2.19563,(165),none
22,4630.69,(143),24.9199,445.208,60.52,(15),2.14597,(167),none
23,1630.48,(54),41.9964,428.114,36.8,(34),6.5877,(42),none
24,3614.0,(115),28.2082,415.667,87.21,(4),4.27588,(96),none
25,1439.26,(47),44.6992,407.595,33.56,(43),1.19504,(173),none
26,2329.05,(76),35.1383,385.857,47.04,(26),3.08825,(140),none
27,2685.54,(86),32.7231,366.293,86.24,(5),4.97773,(83),none
28,180.622,(3),126.178,355.616,28.753,(53),2.20616,(164),none
29,2255.65,(74),35.7054,339.166,42.92,(29),5.77908,(66),none
30,1808.81,(64),39.8725,327.249,18.88,(80),3.5091,(124),none
31,1008.68,(30),53.3941,323.5,75.201,(8),3.7574,(114),none
32,4705.1,(145),24.7221,322.505,50.94,(21),3.60315,(119),none
33,3258.21,(102),29.7085,320.097,31.43,(49),9.19016,(18),none
34,1189.89,(37),49.1605,318.449,8.61,(129),10.1774,(14),none
35,552.156,(16),72.167,310.802,12.879,(105),2.23636,(163),none
36,460.258,(10),79.044,299.904,65.315,(13),3.45893,(126),none
37,4766.5,(146),24.5624,264.57,49.68,(24),4.02867,(106),none
38,1581.26,(53),42.645,255.408,12.19,(110),3.15383,(137),none
39,2193.37,(72),36.2088,249.966,55.78,(19),2.78672,(149),none
40,2885.21,(92),31.5705,242.501,37.83,(33),2.95542,(143),none
41,4336.6,(134),25.7511,231.282,51.91,(20),6.12939,(56),none
42,2363.24,(77),34.8832,228.529,21.36,(72),4.46483,(89),none
43,2132.43,(71),36.7225,214.648,32.84,(46),6.52788,(45),none
44,2921.22,(93),31.3753,205.832,22.72,(64),5.15599,(80),none
45,1762.82,(61),40.3892,202.346,21.63,(70),2.0095,(170),none
46,4125.3,(130),26.4023,191.38,35.23,(36),2.87884,(146),none
47,2090.31,(70),37.0906,191.204,8.62,(128),9.32258,(17),none
48,3320.92,(104),29.4266,190.525,32.15,(47),2.67654,(153),none
49,2950.54,(94),31.219,178.696,22.52,(65),3.92009,(109),none
50,5133.87,(160),23.6672,173.887,21.7,(69),5.56444,(70),none
51,4951.34,(153),24.0995,171.233,22.47,(66),2.10143,(168),none
52,1706.59,(58),41.0492,166.351,27.17,(56),2.92909,(144),none
53,799.07,(22),59.9898,165.674,8.65,(127),10.727,(11),none
54,3380.71,(106),29.1653,156.558,30.15,(50),8.26792,(21),none
55,641.565,(19),66.9498,152.382,4.92,(151),9.66268,(15),none
56,2589.69,(85),33.3231,149.883,9.6,(122),7.05381,(30),none
57,3335.16,(105),29.3637,140.83,9.98,(121),11.0086,(10),none
58,5185.82,(161),23.5484,134.695,22.81,(63),10.616,(12),none
59,4162.69,(131),26.2835,132.198,24.26,(59),2.88505,(145),none
60,1963.85,(67),38.2662,130.081,15.14,(97),4.26239,(97),none
61,477.818,(12),77.578,120.553,11.125,(116),3.92717,(108),none
62,5114.39,(159),23.7123,119.714,45.73,(27),2.85393,(147),none
63,4988.53,(154),24.0095,117.536,21.06,(73),7.41298,(25),none
64,3845.3,(121),27.3467,110.062,18.23,(84),2.02866,(169),none
65,4087.74,(129),26.5233,102.592,34.86,(38),4.06738,(104),none
66,4398.34,(136),25.5697,98.2163,19.39,(78),3.82449,(112),none
67,2845.94,(91),31.7875,97.646,70.29,(12),4.67021,(86),none
68,1998.54,(68),37.9327,96.2518,26.59,(57),6.78302,(38),none
69,920.899,(29),55.8809,95.9471,11.222,(115),3.31838,(131),none
70,4448.16,(138),25.4261,92.5694,13.04,(104),2.47276,(158),none
71,2703.86,(87),32.612,92.2952,12.35,(108),4.03579,(105),none
72,3996.51,(126),26.8244,89.7257,56.7,(17),3.80405,(113),none
73,4042.56,(128),26.6711,83.9072,15.74,(94),3.02847,(142),none
74,5420.83,(171),23.0323,80.0131,23.2,(62),4.95678,(84),none
75,1461.96,(48),44.3509,76.6096,4.67,(155),12.8398,(9),none
76,1740.51,(60),40.6473,76.1457,15.23,(96),4.55491,(87),none
77,4514.03,(140),25.2399,75.3085,41.18,(31),6.37517,(48),none
78,3700.11,(116),27.8781,74.3484,71.81,(9),3.60459,(118),none
79,4370.83,(135),25.65,73.9613,26.38,(58),4.17316,(102),none
80,1480.15,(50),44.0775,72.6507,8.1,(131),7.34033,(26),none
81,3095.11,(99),30.4812,70.9349,83.22,(6),3.43204,(128),none
82,3929.72,(125),27.0513,70.2629,20.93,(74),4.40944,(92),none
83,2509.77,(83),33.8495,68.0051,3.57,(159),54.5192,(1),none
84,1134.16,(34),50.3538,64.903,88.99,(3),2.43974,(159),none
85,3876.13,(122),27.2377,64.6779,13.18,(102),8.62847,(19),none
86,3736.31,(118),27.7427,62.4212,15.85,(93),6.26581,(51),none
87,1782.63,(62),40.1642,59.452,7.85,(132),7.73469,(23),none
88,2375.26,(78),34.7948,56.5552,5.41,(146),6.50444,(46),none
89,2724.89,(88),32.4859,54.5912,12.49,(107),7.13053,(28),none
90,888.709,(27),56.884,53.3035,18.259,(83),3.69274,(116),none
91,4018.1,(127),26.7522,53.1309,14.92,(98),3.22145,(135),none
92,866.652,(26),57.6033,52.6261,33.812,(42),4.30859,(95),none
93,2754.78,(89),32.3092,50.9449,24.04,(60),4.81531,(85),none
94,3429.85,(108),28.9556,48.4147,27.91,(54),6.71543,(41),none
95,2487.32,(81),34.002,47.4578,16.7,(89),2.78659,(150),none
96,4176.14,(132),26.2411,47.3243,4.16,(157),17.949,(7),none
97,2495.99,(82),33.9429,46.2302,8.86,(126),2.30621,(161),none
98,2965.51,(95),31.1401,44.3391,6.68,(140),8.41934,(20),none
99,2202.11,(73),36.1368,42.2592,2.85,(164),30.1798,(4),none
100,4431.39,(137),25.4742,41.9062,22.36,(68),4.46333,(90),none
101,191.541,(4),122.529,37.7508,1.444,(172),20.3954,(5),none
102,4564.39,(142),25.1003,32.3568,32.01,(48),5.51457,(72),none
103,5282.58,(165),23.3317,31.7692,18.66,(82),6.74043,(40),none
104,1292.45,(40),47.1697,31.2875,47.45,(25),4.17549,(101),none
105,5388.09,(170),23.1021,30.8703,11.62,(114),4.2043,(99),none
106,488.995,(13),76.6863,29.3236,5.286,(149),5.33503,(75),none
107,208.585,(5),117.416,27.6383,16.365,(90),2.74952,(151),none
108,2765.91,(90),32.2441,27.1076,5.09,(150),6.33399,(49),none
109,4464.62,(139),25.3792,26.6391,3.41,(161),30.253,(3),none
110,827.515,(25),58.9497,25.5523,9.377,(124),5.03797,(82),none
