Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,15.0,(1),426.624,16875.1,17.7845,(8),0.801566,(2),['57-La-139_n-g']
1,166.858,(5),127.914,13244.4,87.668,(0),0.0445623,(9),['57-La-139_n-g']
2,50.0,(2),233.671,11099.4,45.6877,(1),0.126154,(7),['57-La-139_n-g']
3,282.956,(8),98.2271,5951.67,44.719,(2),0.232861,(4),['57-La-139_n-g']
4,108.838,(4),158.38,5936.58,40.6488,(3),0.074859,(8),['57-La-139_n-g']
5,78.6501,(3),186.312,4466.7,22.5736,(4),0.151104,(6),['57-La-139_n-g']
6,1.0625,(0),1602.97,4266.27,2.90269,(9),11.793,(0),['57-La-139_n-g']
7,228.718,(6),109.255,3274.67,18.988,(7),0.647294,(3),['57-La-139_n-g']
8,250.383,(7),104.421,3107.48,19.918,(6),0.806646,(1),['57-La-139_n-g']
9,328.808,(9),91.1212,1314.54,22.005,(5),0.176877,(5),['57-La-139_n-g']
