Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,300000.0,(10),3.09606,68817400.0,5999650.0,(1),4.43824,(1),none
1,7000000.0,(11),0.640945,17973900.0,16100000.0,(0),4.18305,(2),none
2,37.0721,(0),278.513,543063.0,41.9898,(3),4.03358,(3),none
3,175.375,(5),128.052,96043.8,29.995,(5),3.02928,(7),none
4,142.56,(4),142.027,60937.4,26.994,(7),2.34125,(11),none
5,296.427,(8),98.4942,58034.8,50.0,(2),3.02458,(8),none
6,205.894,(6),118.181,42389.5,29.996,(4),3.34799,(5),none
7,64.645,(1),210.912,11166.5,26.9878,(9),3.49023,(4),none
8,243.666,(7),108.636,10120.2,11.926,(10),2.8079,(10),none
9,119.263,(3),155.28,6928.35,26.996,(6),2.87562,(9),none
10,91.0461,(2),177.721,4968.47,26.9885,(8),3.13904,(6),none
11,301.0,(9),97.7432,241.47,0.998,(11),7.58449,(0),none
