Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,32.124,(0),291.525,539684.0,41.9898,(1),0.262194,(1),none
1,166.873,(5),127.908,63650.9,29.995,(4),0.17199,(2),none
2,130.192,(4),144.81,38834.8,26.994,(6),0.117056,(3),none
3,280.47,(8),98.6614,37237.7,49.996,(0),0.0286419,(9),none
4,198.444,(6),117.293,33216.4,29.996,(3),0.0752227,(5),none
5,225.625,(7),110.001,30396.2,39.993,(2),0.0470942,(8),none
6,58.8758,(1),215.339,10764.0,26.9878,(8),0.0924372,(4),none
7,110.035,(3),157.516,6675.5,26.996,(5),0.0571815,(7),none
8,82.0792,(2),182.379,4736.91,26.9885,(7),0.0593779,(6),none
9,301.0,(9),95.2374,211.534,1.0,(9),2.60099,(0),none
