Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,175.0,(1),128.189,327415.0,186.98,(9),3.35443,(25),none
1,350.815,(2),90.538,130847.0,83.101,(15),32.5479,(0),none
2,1863.71,(9),39.2808,67562.0,339.96,(2),7.02431,(7),none
3,2777.36,(12),32.1776,48392.5,380.0,(1),3.81502,(21),none
4,5466.28,(27),22.9363,37963.7,412.76,(0),5.84708,(11),none
5,74.9084,(0),195.932,35879.4,65.8424,(20),4.40475,(17),none
6,5007.73,(26),23.9634,25899.3,194.87,(7),3.87666,(20),none
7,4679.45,(23),24.7898,12670.5,294.95,(4),0.976596,(27),none
8,2358.17,(11),34.9206,12608.1,193.62,(8),3.78457,(22),none
9,1493.67,(8),43.8776,6360.24,40.13,(25),3.48265,(23),none
10,3409.32,(17),29.0426,5465.19,88.78,(13),7.34184,(6),none
11,4163.93,(21),26.2796,4926.25,310.82,(3),4.65553,(16),none
12,4767.47,(24),24.5599,4827.13,94.93,(11),0.287441,(28),none
13,2864.63,(13),31.6837,4490.56,77.77,(18),5.61316,(12),none
14,3283.99,(16),29.5916,3883.9,79.51,(17),3.47346,(24),none
15,3100.73,(14),30.4535,3346.01,235.44,(6),5.90534,(10),none
16,4813.43,(25),24.4423,2804.65,40.53,(23),21.537,(1),none
17,5545.94,(28),22.771,2510.07,69.59,(19),9.38107,(2),none
18,697.541,(3),64.2074,2356.93,20.729,(26),6.94209,(8),none
19,4375.01,(22),25.6378,1305.24,59.06,(21),2.49218,(26),none
20,1361.87,(6),45.9517,1258.38,82.72,(16),5.23416,(14),none
21,3502.88,(18),28.6521,1251.56,89.71,(12),7.55664,(4),none
22,3190.0,(15),30.0244,467.058,85.63,(14),5.22262,(15),none
23,1085.42,(4),51.472,377.657,245.014,(5),7.76002,(3),none
24,1925.3,(10),38.6474,212.342,13.94,(28),5.40226,(13),none
25,3782.22,(19),27.5738,177.076,183.53,(10),6.03003,(9),none
26,3847.72,(20),27.3381,165.751,18.52,(27),4.21775,(18),none
27,1126.76,(5),50.5189,138.704,40.33,(24),7.55353,(5),none
28,1476.96,(7),44.1251,50.8687,45.37,(22),3.94799,(19),none
