Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4326.0,(1),25.7826,40036.6,369.06,(0),351.181,(1),['21-Sc-45_n-tot']
1,11598.1,(5),15.7462,13059.1,323.5,(1),135.942,(5),['21-Sc-45_n-tot']
2,3295.0,(0),29.5421,9947.41,90.48,(4),361.896,(0),['21-Sc-45_n-tot']
3,8004.46,(3),18.9541,9454.55,161.95,(2),190.819,(3),['21-Sc-45_n-tot']
4,6692.0,(2),20.7296,8521.47,157.51,(3),176.694,(4),['21-Sc-45_n-tot']
5,9072.5,(4),17.8035,3090.6,52.49,(6),294.471,(2),['21-Sc-45_n-tot']
6,20650.3,(7),11.8007,1688.03,75.5,(5),104.831,(9),['21-Sc-45_n-tot']
7,14821.6,(6),13.9291,898.798,29.0,(7),105.04,(8),['21-Sc-45_n-tot']
8,21114.0,(9),11.6704,238.805,10.9,(8),121.142,(7),['21-Sc-45_n-tot']
9,20726.0,(8),11.7791,91.7674,4.4,(9),126.524,(6),['21-Sc-45_n-tot']
