Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,14.41,(2),435.27,219.414,0.3701,(7),2156.03,(0),['54-Xe-134_n-g']
1,92.25,(4),172.031,101.801,0.6274,(4),493.27,(2),['54-Xe-131_n-g']
2,185.68,(8),121.257,57.6127,0.874,(0),199.062,(5),['54-Xe-131_n-g']
3,162.81,(7),129.494,55.2376,0.79,(3),219.406,(4),['54-Xe-131_n-g']
4,9.57,(1),534.115,51.6262,0.17049,(9),1409.43,(1),['54-Xe-131_n-g']
5,125.84,(6),147.293,31.3518,0.829,(1),132.249,(7),['54-Xe-131_n-g']
6,228.14,(9),109.393,24.0814,0.795,(2),105.683,(9),['54-Xe-131_n-g']
7,114.93,(5),154.125,18.1736,0.491,(5),160.153,(6),['54-Xe-134_n-g']
8,46.0,(3),243.619,16.7865,0.4142,(6),127.015,(8),['54-Xe-134_n-g']
9,6.5253,(0),646.83,13.6828,0.1736,(8),284.935,(3),['54-Xe-129_n-g']
