Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.19,(0),725.282,3387.06,11.0956,(3),11415.3,(0),['47-Ag-109_n-g']
1,202.5,(11),116.112,633.783,21.142,(0),577.289,(6),['47-Ag-107_n-g']
2,51.56,(5),230.109,613.156,6.7412,(15),1113.66,(1),['47-Ag-107_n-g']
3,133.9,(9),142.791,523.227,8.944,(6),636.711,(5),['47-Ag-109_n-g']
4,71.0,(7),196.093,441.256,7.4308,(12),748.205,(4),['47-Ag-109_n-g']
5,316.5,(15),92.8761,352.209,7.79,(10),285.035,(11),['47-Ag-109_n-g']
6,16.3,(1),409.258,345.087,7.5499,(11),913.159,(2),['47-Ag-107_n-g']
7,173.125,(10),125.577,344.659,11.349,(2),338.573,(10),['47-Ag-109_n-g']
8,30.6,(2),298.696,323.311,8.6911,(8),754.232,(3),['47-Ag-109_n-g']
9,310.8,(14),93.7239,294.478,10.467,(4),254.402,(12),['47-Ag-107_n-g']
10,55.8,(6),221.194,248.044,8.46,(9),440.244,(7),['47-Ag-109_n-g']
11,500.6,(18),73.8491,191.873,6.777,(14),135.085,(16),['47-Ag-109_n-g']
12,41.57,(4),256.272,172.237,2.6842,(19),397.442,(8),['47-Ag-107_n-g']
13,466.7,(17),76.4842,169.639,4.896,(17),133.548,(17),['47-Ag-107_n-g']
14,251.269,(13),104.237,150.121,16.578,(1),146.738,(15),['47-Ag-107_n-g']
15,40.3,(3),260.278,149.053,4.3378,(18),389.941,(9),['47-Ag-109_n-g']
16,209.2,(12),114.238,139.624,10.416,(5),153.665,(14),['47-Ag-109_n-g']
17,565.8,(19),69.4639,138.619,8.871,(7),96.9354,(19),['47-Ag-109_n-g']
18,386.7,(16),84.024,125.964,7.303,(13),102.136,(18),['47-Ag-109_n-g']
19,87.7,(8),176.437,101.677,6.4659,(16),159.294,(13),['47-Ag-109_n-g']
