Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7.220e+03,(2),1.945e+01,2.081e+02,6.630e+00,(3),9.875e+01,(0),none
1,1.824e+04,(6),1.223e+01,9.878e+01,2.330e+01,(0),1.395e+01,(9),none
2,1.630e+03,(0),4.093e+01,8.117e+01,3.030e+00,(8),8.350e+01,(1),none
3,2.129e+04,(7),1.132e+01,8.050e+01,1.740e+01,(1),1.439e+01,(8),none
4,7.944e+03,(3),1.854e+01,5.762e+01,2.500e+00,(10),7.298e+01,(2),none
5,4.194e+04,(12),8.068e+00,4.101e+01,1.150e+01,(2),1.131e+01,(14),none
6,3.519e+04,(11),8.808e+00,3.895e+01,5.600e+00,(4),2.128e+01,(6),none
7,4.750e+03,(1),2.397e+01,2.294e+01,2.120e+00,(14),3.419e+01,(3),none
8,3.194e+04,(10),9.245e+00,2.076e+01,2.800e+00,(9),2.349e+01,(4),none
9,6.395e+04,(13),6.534e+00,1.616e+01,4.000e+00,(5),1.318e+01,(11),none
10,1.331e+04,(5),1.432e+01,1.593e+01,2.400e+00,(11),2.134e+01,(5),none
11,7.145e+04,(14),6.181e+00,1.265e+01,3.400e+00,(6),1.156e+01,(13),none
12,2.137e+04,(8),1.130e+01,1.185e+01,2.200e+00,(13),1.692e+01,(7),none
13,7.270e+04,(15),6.128e+00,1.145e+01,3.100e+00,(7),1.121e+01,(15),none
14,2.720e+04,(9),1.002e+01,9.795e+00,2.300e+00,(12),1.384e+01,(10),none
15,9.207e+03,(4),1.722e+01,7.947e+00,2.110e+00,(15),1.200e+01,(12),none
