Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,99999.9,(10),5.36253,392195.0,761427.0,(0),4.79538,(3),none
1,292.332,(8),99.1817,3999.2,42.182,(3),4.36175,(4),none
2,213.537,(5),116.047,2901.78,85.943,(1),1.19098,(10),none
3,253.939,(7),106.416,2018.45,18.326,(7),3.96496,(6),none
4,329.106,(9),93.4764,1912.45,38.243,(5),7.78886,(1),none
5,230.792,(6),111.624,1398.06,17.589,(8),3.57958,(8),none
6,61.9006,(2),215.537,1038.53,44.7268,(2),4.30199,(5),none
7,17.8809,(1),401.028,1010.08,17.1945,(9),7.64277,(2),none
8,125.163,(4),151.576,986.612,39.4784,(4),3.21441,(9),none
9,86.3837,(3),182.454,499.94,21.6932,(6),3.65902,(7),none
10,1.125,(0),1598.8,405.189,2.74717,(10),23.8581,(0),none
