Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2093750.0,(13),1.17195,40709.8,59190.0,(2),2.54878,(7),['10-Ne-20_n-tot']
1,1270320.0,(5),1.50457,39062.2,102190.0,(1),2.26137,(9),['10-Ne-20_n-tot']
2,1588340.0,(8),1.34554,38513.5,105900.0,(0),2.31348,(8),['10-Ne-20_n-tot']
3,884624.0,(4),1.80298,29186.9,39098.0,(7),3.18336,(3),['10-Ne-20_n-tot']
4,1881450.0,(11),1.2363,27112.9,55220.0,(4),2.5896,(6),['10-Ne-20_n-tot']
5,142242.0,(1),4.49631,22071.3,22474.0,(11),2.12252,(11),['10-Ne-20_n-tot']
6,395967.0,(3),2.69489,19560.5,55565.0,(3),0.336154,(13),['10-Ne-22_n-tot']
7,1982770.0,(12),1.2043,18460.8,47160.0,(6),2.7053,(4),['10-Ne-20_n-tot']
8,1352190.0,(7),1.45831,14785.4,30250.0,(8),3.58356,(0),['10-Ne-20_n-tot']
9,1661970.0,(9),1.3154,12545.8,29110.0,(10),3.52073,(1),['10-Ne-20_n-tot']
10,1841600.0,(10),1.2496,11870.3,53740.0,(5),2.12414,(10),['10-Ne-20_n-tot']
11,1294000.0,(6),1.49074,11062.3,19450.0,(12),3.4871,(2),['10-Ne-20_n-tot']
12,320811.0,(2),2.99395,5412.51,29367.0,(9),1.19126,(12),['10-Ne-22_n-tot']
13,845.703,(0),58.3124,360.05,730.89,(13),2.66079,(5),['10-Ne-21_n-tot']
