Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2.250e+01,(5),3.483e+02,1.453e+03,6.678e-01,(5),5.665e+03,(0),none
1,3.330e+01,(6),2.863e+02,1.425e+03,7.971e-01,(4),4.623e+03,(1),none
2,6.800e+01,(7),2.004e+02,8.462e+02,1.167e+00,(3),1.887e+03,(5),none
3,1.167e+02,(9),1.530e+02,7.206e+02,1.435e+00,(2),1.284e+03,(6),none
4,1.098e+02,(8),1.577e+02,5.884e+02,1.456e+00,(1),1.048e+03,(8),none
5,1.277e+01,(3),4.624e+02,5.119e+02,5.125e-01,(7),2.618e+03,(2),none
6,1.726e+01,(4),3.977e+02,4.807e+02,5.705e-01,(6),2.172e+03,(3),none
7,1.679e+02,(10),1.275e+02,4.191e+02,1.767e+00,(0),6.106e+02,(10),none
8,1.032e+01,(2),5.143e+02,3.858e+02,4.748e-01,(8),2.150e+03,(4),none
9,6.260e+00,(1),6.604e+02,1.818e+02,3.990e-01,(9),1.232e+03,(7),none
10,4.790e+00,(0),7.550e+02,1.112e+02,3.693e-01,(10),8.314e+02,(9),none
