Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,11496.1,(9),15.8159,6095.55,630.7,(6),209.08,(3),none
1,1837.1,(3),39.5643,5480.05,1125.17,(0),551.811,(1),none
2,21821.7,(12),11.4796,4410.38,709.5,(4),106.894,(10),none
3,2971.18,(4),31.1104,3672.3,294.41,(7),568.155,(0),none
4,10656.7,(7),16.427,3121.42,171.1,(8),202.337,(4),none
5,12893.8,(10),14.9341,1666.79,77.0,(10),141.323,(7),none
6,10830.0,(8),16.295,1063.11,649.9,(5),106.601,(11),none
7,14600.0,(11),14.0344,904.787,832.5,(2),119.365,(8),none
8,424.012,(0),82.3532,608.223,9.666,(12),530.808,(2),none
9,7076.0,(6),20.1593,521.174,959.5,(1),103.685,(12),none
10,1459.07,(2),44.3948,473.771,118.08,(9),159.634,(5),none
11,5330.0,(5),23.2277,413.401,764.53,(3),107.508,(9),none
12,435.5,(1),81.2598,157.15,35.997,(11),147.168,(6),none
