Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1971.57,(5),38.1912,5337.45,37.73,(2),670.048,(0),['34-Se-80_n-tot']
1,5106.96,(12),23.7295,4585.93,67.49,(0),270.098,(4),['34-Se-80_n-tot']
2,4271.63,(9),25.9462,2167.42,37.19,(3),309.345,(2),['34-Se-80_n-tot']
3,6174.85,(15),21.5803,1140.96,49.84,(1),112.73,(13),['34-Se-78_n-tot']
4,3227.79,(8),29.8481,718.358,13.57,(4),188.085,(8),['34-Se-78_n-tot']
5,4720.32,(11),24.6822,545.163,8.22,(6),211.931,(6),['34-Se-80_n-tot']
6,2575.45,(7),33.4151,290.002,12.89,(5),102.792,(15),['34-Se-76_n-tot']
7,5661.24,(13),22.5379,289.376,7.01,(7),211.702,(7),['34-Se-80_n-tot']
8,862.403,(4),57.745,249.871,4.185,(10),258.022,(5),['34-Se-76_n-tot']
9,383.017,(3),86.6484,197.635,1.476,(13),466.813,(1),['34-Se-78_n-tot']
10,211.6,(1),116.577,87.4445,1.989,(12),179.748,(9),['34-Se-77_n-tot']
11,4312.87,(10),25.8218,80.7403,6.89,(8),148.73,(12),['34-Se-76_n-tot']
12,27.1,(0),325.751,66.3246,0.6714,(15),303.028,(3),['34-Se-74_n-tot']
13,378.017,(2),87.2196,56.5726,1.328,(14),173.838,(10),['34-Se-76_n-tot']
14,5672.68,(14),22.5152,52.2976,4.9,(9),104.603,(14),['34-Se-78_n-tot']
15,2026.79,(6),37.6674,20.8809,3.03,(11),169.557,(11),['34-Se-78_n-tot']
