Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.36,(1),732.466,682.045,0.15776,(42),13310.6,(1),none
1,50.9444,(17),237.586,611.048,0.4058,(21),4391.06,(2),none
2,29.86,(10),310.331,436.889,0.3055,(31),4232.86,(3),none
3,147.705,(42),139.531,391.097,0.641,(0),1721.33,(6),none
4,0.6528,(0),2098.84,355.894,0.087208,(43),13785.0,(0),none
5,25.19,(9),337.875,291.656,0.2825,(34),3013.1,(5),none
6,9.068,(3),563.137,230.162,0.17665,(40),4094.48,(4),none
7,97.6032,(29),171.648,203.554,0.4948,(13),1196.6,(9),none
8,103.506,(31),166.681,163.351,0.51,(11),925.211,(13),none
9,78.8,(25),191.032,156.211,0.4823,(14),939.152,(12),none
10,104.809,(32),165.642,140.184,0.498,(12),848.413,(17),none
11,31.59,(11),301.714,125.804,0.2973,(33),1266.99,(8),none
12,52.74,(18),233.507,113.465,0.3775,(26),893.78,(14),none
13,87.4057,(28),181.384,113.189,0.4669,(16),708.36,(19),none
14,40.37,(13),266.895,105.645,0.3288,(29),954.539,(11),none
15,19.22,(6),386.806,103.616,0.2309,(38),1365.79,(7),none
16,134.209,(39),146.379,102.224,0.559,(5),544.184,(24),none
17,68.0075,(23),205.632,99.5155,0.3975,(24),758.086,(18),none
18,65.7052,(22),209.204,93.8883,0.4076,(20),684.029,(21),none
19,80.5089,(26),188.994,87.8167,0.4396,(18),608.571,(23),none
20,36.48,(12),280.765,83.7165,0.3041,(32),852.775,(16),none
21,64.84,(21),210.595,83.2905,0.3998,(22),633.89,(22),none
22,129.909,(38),148.782,82.551,0.558,(7),433.962,(28),none
23,99.5112,(30),169.994,77.6436,0.4796,(15),492.857,(26),none
24,142.906,(41),141.855,73.7355,0.566,(4),397.151,(29),none
25,20.21,(7),377.213,72.9572,0.252,(36),860.072,(15),none
26,76.6,(24),193.756,65.0354,0.4258,(19),467.202,(27),none
27,62.82,(20),213.954,64.8976,0.3978,(23),496.291,(25),none
28,137.611,(40),144.558,62.6324,0.581,(2),315.206,(31),none
29,114.314,(34),158.606,52.644,0.519,(10),305.126,(32),none
30,6.119,(2),685.535,52.1672,0.17033,(41),984.849,(10),none
31,116.709,(35),156.97,49.1257,0.54,(8),269.951,(33),none
32,9.894,(4),539.118,45.8714,0.20219,(39),708.308,(20),none
33,128.1,(37),149.829,43.6628,0.559,(6),232.904,(34),none
34,151.819,(43),137.628,39.9161,0.609,(1),202.917,(36),none
35,45.56,(16),251.234,38.1269,0.3503,(27),341.394,(30),none
36,127.0,(36),150.476,33.0863,0.572,(3),170.068,(41),none
37,81.8105,(27),187.484,26.9616,0.4604,(17),185.592,(40),none
38,56.7075,(19),225.19,24.2788,0.3938,(25),196.18,(38),none
39,41.41,(14),263.522,19.6416,0.3206,(30),202.237,(37),none
40,44.56,(15),254.037,17.1625,0.3352,(28),159.236,(42),none
41,24.2,(8),344.716,16.1602,0.2723,(35),192.104,(39),none
42,106.4,(33),164.399,15.5533,0.52,(9),107.917,(43),none
43,10.39,(5),526.092,15.3386,0.2326,(37),229.694,(35),none
