Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.000e+02,(134),1.696e+02,1.236e+05,4.003e+02,(0),1.346e+02,(128),['63-Eu-151_n-tot']
1,9.326e+01,(128),1.756e+02,5.700e+02,6.272e-01,(1),2.948e+03,(4),['63-Eu-151_n-tot']
2,3.368e+00,(5),9.240e+02,5.541e+02,4.167e-01,(9),4.266e+03,(0),['63-Eu-151_n-tot']
3,6.092e+01,(90),2.173e+02,4.219e+02,4.026e-01,(12),3.334e+03,(3),"['63-Eu-151_n-tot', '63-Eu-153_n-tot']"
4,4.135e+01,(62),2.637e+02,3.679e+02,3.317e-01,(39),3.687e+03,(2),['63-Eu-151_n-tot']
5,2.002e+01,(32),3.790e+02,3.519e+02,4.390e-01,(4),2.811e+03,(5),"['63-Eu-153_n-tot', '63-Eu-153_n-tot']"
6,2.456e+00,(3),1.082e+03,3.286e+02,3.112e-01,(64),3.713e+03,(1),['63-Eu-151_n-tot']
7,1.161e+01,(18),4.977e+02,2.372e+02,3.387e-01,(35),2.425e+03,(8),['63-Eu-153_n-tot']
8,8.850e+00,(14),5.700e+02,2.339e+02,3.049e-01,(67),2.711e+03,(6),['63-Eu-151_n-tot']
9,5.736e+01,(86),2.239e+02,2.195e+02,3.639e-01,(19),2.118e+03,(11),['63-Eu-151_n-tot']
10,2.458e+01,(38),3.420e+02,2.076e+02,3.639e-01,(18),1.943e+03,(14),['63-Eu-151_n-tot']
11,5.231e+01,(76),2.345e+02,2.035e+02,4.172e-01,(8),1.447e+03,(25),"['63-Eu-151_n-tot', '63-Eu-153_n-tot']"
12,9.760e+01,(132),1.717e+02,1.987e+02,4.208e-01,(6),1.534e+03,(21),['63-Eu-151_n-tot']
13,2.672e+01,(42),3.281e+02,1.768e+02,3.313e-01,(40),1.925e+03,(15),['63-Eu-151_n-tot']
14,1.801e+01,(29),3.996e+02,1.631e+02,2.930e-01,(82),1.914e+03,(16),['63-Eu-151_n-tot']
15,3.944e+00,(7),8.539e+02,1.576e+02,2.527e-01,(107),2.143e+03,(10),"['63-Eu-151_n-tot', '63-Eu-153_n-tot', '63-Eu-153_n-tot']"
16,5.058e+01,(73),2.384e+02,1.569e+02,3.159e-01,(56),2.474e+03,(7),"['63-Eu-151_n-tot', '63-Eu-153_n-tot', '63-Eu-153_n-tot']"
17,4.724e+01,(70),2.467e+02,1.527e+02,2.838e-01,(88),2.060e+03,(12),['63-Eu-151_n-tot']
