Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,33.1,(3),287.195,1656.78,7.0948,(5),3122.83,(0),['46-Pd-108_n-g']
1,90.8,(6),173.399,754.55,11.0939,(1),930.191,(1),['46-Pd-108_n-g']
2,281.9,(9),98.4109,267.694,15.111,(0),185.44,(4),['46-Pd-106_n-g']
3,427.6,(10),79.9046,146.054,6.521,(7),102.399,(10),['46-Pd-108_n-g']
4,182.4,(8),122.343,140.76,8.856,(3),242.066,(2),['46-Pd-104_n-g']
5,150.21,(7),134.816,113.146,6.131,(8),134.972,(7),['46-Pd-105_n-g']
6,77.73,(4),187.412,72.5446,9.7187,(2),114.019,(9),['46-Pd-105_n-g']
7,13.23,(1),454.267,70.2179,3.1815,(10),195.043,(3),['46-Pd-105_n-g']
8,86.72,(5),177.432,69.2289,6.8296,(6),119.169,(8),['46-Pd-105_n-g']
9,25.15,(2),329.474,67.4023,7.1416,(4),165.067,(5),['46-Pd-105_n-g']
10,5.5253,(0),702.931,37.1968,4.75,(9),149.157,(6),['46-Pd-110_n-g']
