Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,292.41,(1),96.6261,711.591,6.693,(1),445.806,(0),none
1,681.43,(2),63.2966,298.209,10.142,(0),129.601,(1),none
2,181.73,(0),122.568,102.697,2.542,(2),115.853,(2),none
