Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,8.200e+01,(1),1.825e+02,1.461e+03,1.436e+00,(10),2.698e+03,(0),none
1,1.040e+02,(3),1.620e+02,9.820e+02,1.858e+00,(9),1.319e+03,(3),none
2,8.680e+01,(2),1.773e+02,9.279e+02,1.311e+00,(11),1.817e+03,(2),none
3,2.437e+01,(0),3.347e+02,6.666e+02,7.511e-01,(12),2.329e+03,(1),none
4,2.830e+02,(5),9.822e+01,5.444e+02,2.529e+00,(6),5.642e+02,(4),none
5,4.045e+02,(8),8.215e+01,4.615e+02,3.360e+00,(1),3.710e+02,(5),none
6,3.150e+02,(6),9.310e+01,3.024e+02,2.211e+00,(7),3.366e+02,(6),none
7,2.230e+02,(4),1.106e+02,2.499e+02,1.879e+00,(8),3.289e+02,(7),none
8,3.780e+02,(7),8.499e+01,2.383e+02,2.640e+00,(5),2.296e+02,(8),none
9,8.782e+02,(12),5.576e+01,2.273e+02,5.416e+00,(0),1.155e+02,(11),none
10,4.651e+02,(9),7.662e+01,2.164e+02,2.665e+00,(4),1.994e+02,(9),none
11,6.506e+02,(10),6.478e+01,1.906e+02,3.122e+00,(3),1.491e+02,(10),none
12,7.204e+02,(11),6.156e+01,1.371e+02,3.219e+00,(2),1.033e+02,(12),none
