Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,0.554234,(0),2277.84,8322.27,0.748869,(30),317.296,(7),none
1,2.77361,(4),1018.23,204.041,1.13486,(7),83.4869,(34),none
2,7.96988,(10),600.681,176.638,2.2395,(0),23.1869,(67),none
3,25.8254,(33),333.692,128.687,0.8289,(24),85.7642,(30),none
4,14.3575,(16),447.538,127.82,1.3788,(3),316.993,(8),none
5,31.4126,(38),302.564,126.107,1.1235,(10),66.186,(44),none
6,16.556,(19),416.766,110.248,0.8854,(19),129.465,(22),none
7,16.9377,(20),412.043,97.5015,0.8632,(21),84.5433,(32),none
8,19.8771,(24),380.359,96.9467,0.8178,(26),113.827,(23),none
9,18.7344,(22),391.787,83.3077,1.1257,(8),72.2449,(38),none
10,18.2428,(21),397.031,82.9017,1.125,(9),46.4833,(57),none
11,9.81493,(11),541.285,80.9508,0.89486,(17),584.349,(2),none
12,27.5254,(34),323.223,77.4871,0.8558,(22),84.6397,(31),none
13,10.7795,(12),516.5,74.0668,1.0604,(11),40.3769,(59),none
14,13.5545,(15),460.604,70.2635,1.0312,(14),39.5734,(60),none
15,34.0833,(41),290.468,67.5283,0.7762,(29),83.4875,(33),none
16,11.8855,(13),491.882,53.4168,0.7961,(28),72.0979,(39),none
17,30.0895,(37),309.145,52.1402,0.5177,(36),101.122,(26),none
18,52.9101,(60),233.131,51.9345,0.9297,(16),61.1972,(48),none
19,43.9349,(50),255.838,47.0492,0.8247,(25),51.5702,(53),none
20,32.8473,(39),295.883,44.037,0.4048,(47),217.673,(14),none
21,58.9821,(66),220.805,42.6249,1.0452,(13),29.276,(64),none
22,12.4125,(14),481.327,40.6812,0.7208,(31),332.923,(5),none
23,37.6256,(45),276.457,40.0379,0.6286,(33),61.7734,(47),none
24,4.63251,(6),787.883,32.373,0.46772,(42),72.0949,(40),none
25,1.11745,(1),1604.19,32.1527,0.206346,(62),421.947,(3),none
26,61.3217,(68),216.552,31.7876,0.4153,(45),209.245,(16),none
27,57.6294,(65),223.382,31.3312,1.3026,(5),30.6603,(62),none
28,51.2029,(59),236.986,29.766,0.5606,(35),61.0813,(49),none
29,5.89865,(8),698.222,27.691,0.43778,(44),60.2015,(50),none
30,41.3908,(48),263.583,23.4945,1.6941,(1),19.1623,(68),none
31,36.3334,(44),281.33,20.7678,0.3852,(50),82.3183,(35),none
32,28.922,(36),315.323,20.3315,0.5051,(38),98.3331,(28),none
33,15.053,(17),437.077,20.2193,0.4842,(39),62.4233,(46),none
34,5.27312,(7),738.475,19.6999,0.40479,(48),50.9246,(55),none
35,55.5502,(63),227.524,19.3832,0.8672,(20),67.434,(43),none
36,55.1466,(62),228.355,18.933,0.8855,(18),69.8112,(42),none
37,54.2444,(61),230.246,18.1501,0.59,(34),44.3233,(58),none
38,3.88475,(5),860.376,17.7087,0.24019,(59),252.704,(12),none
39,24.3129,(31),343.915,16.7682,0.3886,(49),81.3629,(36),none
40,1.50071,(2),1384.27,14.7309,0.28242,(55),592.516,(1),none
41,60.5368,(67),217.952,13.4061,0.2724,(56),165.132,(19),none
42,38.6359,(46),272.819,13.0141,0.409,(46),58.5984,(51),none
43,15.6859,(18),428.169,12.8582,0.2144,(61),179.716,(17),none
44,22.3646,(28),358.583,12.6116,0.8093,(27),49.664,(56),none
45,1.68438,(3),1306.62,12.4489,0.26348,(57),992.051,(0),none
46,49.2074,(56),241.743,11.8122,0.3173,(53),113.452,(24),none
47,56.6712,(64),225.262,10.2769,1.0471,(12),165.411,(18),none
48,20.3243,(25),376.151,9.33141,0.661,(32),53.5928,(52),none
49,39.5975,(47),269.486,9.18392,0.3804,(51),51.1237,(54),none
50,42.7539,(49),259.347,8.97846,0.2576,(58),98.4752,(27),none
51,6.54936,(9),662.629,8.12991,0.1413,(66),243.861,(13),none
52,47.8026,(55),245.27,7.14763,0.4796,(40),30.3066,(63),none
53,34.8618,(42),287.207,6.43448,0.2886,(54),70.5573,(41),none
54,21.8023,(27),363.177,5.26,0.844,(23),28.3813,(65),none
55,28.2954,(35),318.795,5.19824,0.1933,(63),134.832,(21),none
56,33.2361,(40),294.147,5.10834,0.5053,(37),321.858,(6),none
57,23.0669,(29),353.082,4.6366,0.1705,(64),148.756,(20),none
58,23.613,(30),348.975,4.095,0.1349,(67),264.728,(10),none
59,35.6181,(43),284.141,3.75042,0.2342,(60),73.0558,(37),none
60,21.1352,(26),368.864,3.72496,0.3263,(52),35.3657,(61),none
61,50.3787,(58),238.917,3.70786,0.4793,(41),215.839,(15),none
62,46.8772,(54),247.679,2.64979,1.4644,(2),25.5687,(66),none
63,50.0578,(57),239.681,2.08237,0.4546,(43),281.339,(9),none
64,44.9658,(51),252.888,1.97344,0.1616,(65),109.883,(25),none
65,24.9757,(32),339.321,1.76462,0.114,(68),262.467,(11),none
66,19.3688,(23),385.317,0.0,0.9355,(15),371.786,(4),none
67,45.6496,(52),250.987,0.0,1.2939,(6),97.6709,(29),none
68,46.168,(53),249.574,0.0,1.3183,(4),63.2703,(45),none
