Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5096.4,(12),23.7541,4588.12,72.94,(18),429.109,(1),none
1,8011.2,(17),18.9461,4153.94,74.52,(17),297.391,(8),none
2,6310.93,(13),21.3463,3038.56,81.28,(15),304.579,(7),none
3,10585.7,(22),16.482,2587.83,195.2,(1),158.566,(16),none
4,1282.11,(2),47.3595,2512.45,55.46,(21),805.415,(0),none
5,6807.83,(16),20.5525,2481.62,46.95,(23),278.661,(9),none
6,11999.0,(24),15.4809,2436.1,251.2,(0),244.663,(10),none
7,3052.39,(6),30.6937,2237.84,146.08,(4),393.436,(2),none
8,3746.13,(9),27.7063,2234.06,62.03,(19),371.538,(4),none
9,3982.38,(10),26.8719,2041.62,104.03,(10),315.437,(6),none
10,10777.7,(23),16.3345,1727.29,95.0,(13),144.685,(17),none
11,9184.8,(20),17.6944,1717.83,125.7,(6),239.701,(12),none
12,13347.1,(26),14.6783,1496.42,95.6,(11),172.59,(14),none
13,3429.0,(7),28.9592,1424.64,105.26,(9),362.14,(5),none
14,4470.55,(11),25.3623,1420.2,53.92,(22),242.417,(11),none
15,13179.8,(25),14.7712,1393.43,127.0,(5),103.276,(26),none
16,9714.55,(21),17.2051,1052.69,37.14,(25),129.617,(20),none
17,1454.08,(3),44.4709,964.764,148.91,(3),219.957,(13),none
18,8589.7,(18),18.297,731.71,75.37,(16),126.853,(21),none
19,8942.8,(19),17.9322,672.836,95.25,(12),115.106,(22),none
20,1603.07,(4),42.3539,614.68,122.78,(7),167.111,(15),none
21,6465.8,(15),21.0891,588.607,58.3,(20),113.275,(23),none
22,3622.47,(8),28.1752,519.006,116.36,(8),390.704,(3),none
23,6382.5,(14),21.2263,474.187,18.26,(26),108.006,(24),none
24,2760.8,(5),32.274,407.404,166.97,(2),130.171,(19),none
25,970.04,(1),54.4471,266.17,93.017,(14),105.949,(25),none
26,42.15,(0),261.199,66.9253,46.6057,(24),137.112,(18),none
