Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,12.69,(2),463.831,470.92,0.2232,(77),6394.57,(1),none
1,51.55,(8),230.132,389.691,0.4403,(69),2520.76,(2),none
2,93.63,(15),170.759,315.264,0.5624,(61),1595.86,(5),none
3,3.914,(0),835.18,312.256,0.14972,(79),6485.98,(0),none
4,39.67,(6),262.337,276.143,0.372,(73),2106.91,(3),none
5,47.8,(7),238.988,275.037,0.415,(71),1872.95,(4),none
6,119.98,(19),150.847,219.988,0.646,(56),982.125,(10),none
7,65.15,(10),204.707,188.655,0.4526,(68),1166.67,(6),none
8,71.93,(11),194.821,183.394,0.4714,(66),1087.29,(8),none
9,85.8,(14),178.38,176.495,0.5084,(65),1011.66,(9),none
10,126.9,(22),146.676,165.07,0.632,(57),749.593,(11),none
11,124.92,(21),147.834,164.628,0.624,(58),723.955,(12),none
12,202.24,(30),116.187,163.119,0.802,(46),559.727,(16),none
13,205.08,(31),115.38,157.614,0.774,(48),592.478,(15),none
14,35.33,(5),277.983,141.563,0.3466,(74),1131.77,(7),none
15,430.46,(60),79.6387,137.861,1.261,(10),316.939,(28),none
16,339.47,(47),89.6788,136.125,1.069,(23),357.089,(26),none
17,254.64,(36),103.545,133.619,0.934,(35),400.915,(22),none
18,230.22,(34),108.898,129.207,0.854,(42),428.961,(19),none
19,300.02,(43),95.3928,127.68,0.964,(32),366.983,(25),none
20,351.912,(50),88.0793,125.687,0.997,(28),369.611,(24),none
21,151.22,(24),134.365,118.066,0.657,(55),512.675,(17),none
22,102.03,(16),163.579,113.866,0.523,(63),635.25,(14),none
23,181.03,(27),122.805,106.761,0.709,(52),445.799,(18),none
24,214.81,(32),112.736,105.055,0.795,(47),370.407,(23),none
25,83.8,(12),180.496,100.245,0.4665,(67),640.673,(13),none
26,331.681,(45),90.7257,97.2963,1.785,(0),140.101,(60),none
27,332.53,(46),90.6098,97.2963,1.785,(1),141.404,(59),none
28,450.9,(64),77.8127,95.1854,1.164,(18),228.479,(41),none
29,511.1,(66),73.0866,92.9524,1.271,(6),212.3,(44),none
30,405.26,(56),82.0774,92.81,1.174,(16),222.828,(42),none
31,128.46,(23),145.783,90.2523,0.607,(59),419.806,(20),none
32,384.6,(54),84.2531,88.5031,0.997,(29),270.16,(33),none
33,117.99,(18),152.114,86.1576,0.594,(60),402.078,(21),none
34,239.61,(35),106.743,80.5251,0.829,(44),267.65,(34),none
35,528.5,(69),71.8734,79.4865,1.236,(12),187.164,(48),none
36,374.8,(53),85.3475,77.0392,1.055,(25),202.623,(46),none
37,220.63,(33),111.239,76.0604,0.77,(49),281.272,(32),none
38,515.1,(67),72.8023,75.3961,1.227,(14),170.261,(52),none
39,341.8,(48),89.3727,75.0844,0.941,(34),234.445,(39),none
40,169.77,(26),126.812,73.0703,0.669,(54),314.294,(29),none
41,644.2,(77),65.0999,71.2672,1.322,(2),169.696,(53),none
42,164.36,(25),128.882,70.4828,0.675,(53),295.481,(31),none
43,590.3,(76),68.0071,70.0278,1.264,(9),169.005,(54),none
44,350.173,(49),88.2977,66.7495,0.932,(36),229.219,(40),none
45,261.1,(37),102.256,66.3395,0.811,(45),237.073,(38),none
46,555.1,(71),70.1302,65.3109,1.243,(11),151.124,(57),none
47,570.0,(74),69.2075,64.0007,1.314,(5),132.189,(65),none
48,188.89,(28),120.223,63.5539,0.715,(51),250.8,(35),none
49,323.91,(44),91.8076,61.8286,0.927,(37),190.522,(47),none
50,106.44,(17),160.154,58.7429,0.549,(62),296.95,(30),none
51,386.35,(55),84.0621,57.9605,0.976,(31),181.368,(51),none
52,584.6,(75),68.3378,57.2554,1.264,(8),132.595,(64),none
53,521.8,(68),72.3334,56.5443,1.207,(15),133.113,(63),none
54,274.09,(38),99.8031,56.5377,0.865,(40),183.326,(50),none
55,495.1,(65),74.2582,55.1343,1.165,(17),133.783,(62),none
56,416.51,(58),80.9614,54.4603,1.033,(26),158.781,(55),none
57,443.1,(63),78.4946,52.4739,1.131,(20),129.522,(67),none
58,679.9,(78),63.3677,51.2762,1.321,(3),113.796,(74),none
59,710.1,(79),62.0056,49.1772,1.319,(4),122.048,(70),none
60,436.41,(61),79.094,48.0722,1.078,(21),128.692,(69),none
61,354.12,(51),87.8042,46.9533,0.999,(27),134.586,(61),none
62,559.1,(72),69.8789,46.4769,1.267,(7),101.869,(78),none
63,534.4,(70),71.4755,45.801,1.16,(19),113.953,(72),none
64,281.13,(40),98.5456,45.5401,0.849,(43),154.848,(56),none
65,366.62,(52),86.2944,45.2625,0.988,(30),129.087,(68),none
66,563.5,(73),69.6055,44.7151,1.23,(13),105.245,(77),none
67,438.33,(62),78.9205,42.1571,1.078,(22),113.902,(73),none
68,291.4,(41),96.7934,41.7737,0.874,(39),147.85,(58),none
69,84.73,(13),179.503,40.0714,0.5126,(64),238.367,(37),none
70,297.09,(42),95.862,37.8776,0.899,(38),116.599,(71),none
71,422.64,(59),80.3721,37.2579,1.059,(24),100.032,(79),none
72,54.42,(9),223.981,36.7313,0.423,(70),241.678,(36),none
73,192.74,(29),119.016,35.2316,0.74,(50),131.278,(66),none
74,277.17,(39),99.247,34.3223,0.86,(41),113.042,(75),none
75,18.25,(3),386.776,30.2768,0.2566,(75),338.372,(27),none
76,414.95,(57),81.1134,29.8973,0.954,(33),105.684,(76),none
77,21.19,(4),358.943,17.3356,0.2518,(76),206.347,(45),none
78,8.174,(1),577.928,12.3314,0.19965,(78),183.551,(49),none
79,120.736,(20),150.374,9.28162,0.378,(72),212.724,(43),none
