Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,9.480e+01,(2),1.697e+02,1.657e+03,1.485e+00,(6),2.847e+03,(0),none
1,8.770e+02,(7),5.579e+01,2.883e+02,4.062e+00,(2),1.751e+02,(3),none
2,1.047e+02,(3),1.615e+02,2.719e+02,1.424e+00,(7),4.743e+02,(1),none
3,5.140e+02,(5),7.288e+01,2.485e+02,2.970e+00,(4),2.028e+02,(2),none
4,1.321e+03,(8),4.546e+01,2.339e+02,5.710e+00,(0),1.054e+02,(4),none
5,1.416e+03,(9),4.391e+01,1.489e+02,4.780e+00,(1),7.430e+01,(6),none
6,5.770e+02,(6),6.879e+01,1.270e+02,3.083e+00,(3),9.897e+01,(5),none
7,2.511e+02,(4),1.043e+02,3.568e+01,2.074e+00,(5),4.167e+01,(8),none
8,6.466e+01,(0),2.055e+02,2.290e+01,1.141e+00,(9),5.014e+01,(7),none
9,7.226e+01,(1),1.944e+02,1.466e+01,1.236e+00,(8),3.002e+01,(9),none
