Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,88.1667,(8),175.97,563.462,31.3553,(10),0.143374,(26),none
1,222.568,(13),110.754,380.55,43.713,(5),0.0718832,(31),none
2,4.71875,(0),760.637,349.815,14.9711,(19),0.555358,(15),none
3,408.406,(22),81.7607,297.259,41.866,(6),0.123012,(28),none
4,171.516,(12),126.165,291.425,37.728,(7),0.0681,(32),none
5,271.95,(15),100.195,218.797,56.26,(3),0.0548088,(35),none
6,24.0357,(1),337.025,208.646,8.3796,(30),0.461316,(16),none
7,63.5411,(7),207.283,184.121,3.8051,(39),4.72605,(4),none
8,358.301,(20),87.2904,147.628,29.095,(12),0.179896,(24),none
9,37.148,(3),271.096,133.689,4.8985,(35),1.17487,(8),none
10,1004.35,(44),52.1373,126.482,57.644,(2),0.0312413,(41),none
11,443.427,(24),78.4657,122.564,19.869,(16),0.26362,(22),none
12,46.4977,(4),242.312,111.591,3.8241,(38),1.56199,(5),none
13,717.793,(36),61.6724,98.7614,76.329,(0),0.0176188,(43),none
14,624.696,(34),66.1084,97.7272,44.326,(4),0.0280296,(42),none
15,106.275,(9),160.278,93.7062,10.664,(25),0.312601,(19),none
16,839.552,(39),57.0252,92.8341,68.408,(1),0.0155626,(44),none
17,564.349,(31),69.5532,87.1991,32.722,(9),0.0480975,(37),none
18,131.385,(10),144.151,78.1344,26.542,(14),0.0591774,(34),none
19,55.9251,(6),220.947,66.4544,8.3218,(31),0.737284,(10),none
20,675.354,(35),63.5806,65.6545,15.718,(18),0.166801,(25),none
21,939.58,(42),53.9043,64.199,26.456,(15),0.0772085,(30),none
22,321.069,(17),92.2129,61.8771,9.117,(28),0.639876,(12),none
23,528.392,(30),71.8807,59.7576,12.429,(22),0.252626,(23),none
24,506.469,(29),73.42,57.203,34.361,(8),0.060205,(33),none
25,459.696,(25),77.0647,54.482,2.938,(40),4.80681,(3),none
26,962.913,(43),53.2472,53.4131,12.354,(23),0.301985,(20),none
27,341.572,(19),89.4025,50.2366,6.78,(32),0.663903,(11),none
28,330.591,(18),90.8752,45.7986,9.336,(27),0.396478,(17),none
29,430.587,(23),79.627,45.4806,4.413,(36),1.49257,(6),none
30,147.11,(11),136.229,42.8996,13.999,(21),0.0921831,(29),none
31,786.337,(38),58.9232,42.5767,27.968,(13),0.0519747,(36),none
32,248.988,(14),104.713,37.5622,5.515,(34),0.622481,(13),none
33,902.019,(41),55.0152,32.9381,31.347,(11),0.0350675,(38),none
34,767.428,(37),59.6447,30.5059,5.581,(33),0.613679,(14),none
35,379.696,(21),84.7955,26.101,1.055,(43),32.0788,(0),none
36,312.485,(16),93.4708,25.9332,0.979,(44),28.1133,(1),none
37,474.479,(27),75.8546,19.3094,12.18,(24),0.265545,(21),none
38,884.644,(40),55.5529,18.7563,9.037,(29),0.138645,(27),none
39,482.487,(28),75.2225,14.0728,2.52,(41),1.30904,(7),none
40,48.9361,(5),236.198,14.0305,3.9294,(37),0.914716,(9),none
41,464.044,(26),76.7028,11.7086,1.165,(42),7.98896,(2),none
42,586.936,(32),68.2017,10.6641,17.252,(17),0.0345672,(39),none
43,604.551,(33),67.2008,5.68653,14.186,(20),0.0314419,(40),none
44,28.2929,(2),310.636,2.51547,10.1133,(26),0.33563,(18),none
