Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,122.9,(0),152.966,16867.7,11.151,(13),6046.4,(0),['81-Tl-205_n-tot']
1,238.145,(1),109.888,10686.6,22.902,(7),2093.47,(1),['81-Tl-203_n-tot']
2,796.466,(2),60.0878,9442.99,23.324,(6),1288.17,(2),['81-Tl-205_n-tot']
3,1127.58,(5),50.5005,5464.38,44.03,(0),616.334,(3),['81-Tl-205_n-tot']
4,4891.44,(14),24.2466,2216.63,41.7,(1),200.459,(10),['81-Tl-205_n-tot']
5,2290.4,(10),35.4335,1683.9,25.26,(5),238.565,(7),['81-Tl-205_n-tot']
6,4668.16,(13),24.8197,1448.66,36.23,(2),124.782,(13),['81-Tl-203_n-tot']
7,1821.93,(9),39.7287,1434.99,14.57,(11),344.727,(4),['81-Tl-205_n-tot']
8,1433.43,(7),44.79,1230.14,16.5,(10),300.675,(5),['81-Tl-203_n-tot']
9,9937.47,(17),17.0111,991.569,28.81,(4),101.673,(15),['81-Tl-205_n-tot']
10,5404.8,(15),23.0664,849.539,29.44,(3),101.248,(16),['81-Tl-203_n-tot']
11,2791.07,(11),32.0985,811.959,19.02,(9),166.494,(12),['81-Tl-203_n-tot']
12,9264.71,(16),17.6179,737.157,21.16,(8),100.002,(17),['81-Tl-205_n-tot']
13,1616.8,(8),42.1737,523.968,12.09,(12),204.153,(9),['81-Tl-205_n-tot']
14,3447.55,(12),28.8811,426.478,10.91,(14),115.06,(14),['81-Tl-205_n-tot']
15,1275.28,(6),47.4862,361.657,6.83,(16),187.123,(11),['81-Tl-203_n-tot']
16,842.043,(4),58.439,36.797,9.279,(15),253.395,(6),['81-Tl-203_n-tot']
17,839.425,(3),58.53,29.5123,2.198,(17),229.623,(8),['81-Tl-205_n-tot']
