Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,6131.8,(23),21.6559,2131.61,105.39,(0),150.635,(12),['44-Ru-104_n-tot']
1,4311.15,(21),25.827,1602.35,80.84,(1),111.991,(20),['44-Ru-104_n-tot']
2,5096.4,(22),23.7541,906.013,42.9,(7),138.854,(13),['44-Ru-102_n-tot']
3,6310.93,(24),21.3463,864.768,46.4,(6),105.631,(23),['44-Ru-102_n-tot']
4,1282.11,(15),47.3595,790.849,55.31,(4),259.835,(5),['44-Ru-102_n-tot']
5,3746.13,(19),27.7063,703.71,59.95,(3),122.674,(17),['44-Ru-102_n-tot']
6,625.022,(13),67.83,700.904,17.094,(12),351.311,(0),['44-Ru-104_n-tot']
7,3982.38,(20),26.8719,571.293,50.56,(5),103.983,(24),['44-Ru-102_n-tot']
8,1050.08,(14),52.3309,564.625,23.99,(10),217.799,(7),['44-Ru-104_n-tot']
9,3052.39,(16),30.6937,560.713,29.22,(9),128.798,(15),['44-Ru-102_n-tot']
10,3622.47,(18),28.1752,479.519,38.81,(8),127.634,(16),['44-Ru-102_n-tot']
11,3429.0,(17),28.9592,442.301,75.21,(2),118.915,(18),['44-Ru-102_n-tot']
12,381.244,(12),86.8497,162.372,18.54,(11),161.42,(11),['44-Ru-101_n-tot']
13,42.2859,(3),260.779,159.109,7.4429,(18),287.853,(3),['44-Ru-101_n-tot']
14,66.8265,(5),207.441,158.185,9.8616,(15),313.827,(1),['44-Ru-101_n-tot']
15,104.107,(6),166.2,153.547,8.336,(16),186.731,(8),['44-Ru-99_n-tot']
16,25.1,(2),338.48,120.955,12.1513,(13),247.791,(6),['44-Ru-99_n-tot']
17,10.0438,(0),535.082,114.21,6.9297,(20),306.409,(2),['44-Ru-99_n-tot']
18,15.7,(1),427.976,114.012,4.0588,(24),280.294,(4),['44-Ru-101_n-tot']
19,154.408,(7),136.469,104.542,8.207,(17),130.575,(14),['44-Ru-99_n-tot']
20,224.608,(10),113.151,99.3507,4.352,(23),112.696,(19),['44-Ru-104_n-tot']
21,311.08,(11),96.1465,96.6571,7.362,(19),105.856,(22),['44-Ru-101_n-tot']
22,197.287,(8),120.731,72.7076,6.373,(21),163.768,(10),['44-Ru-101_n-tot']
23,57.13,(4),224.356,63.3435,5.7333,(22),106.362,(21),['44-Ru-99_n-tot']
24,198.91,(9),120.238,35.8485,11.937,(14),164.65,(9),['44-Ru-99_n-tot']
