Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.457,(0),1368.87,4293.69,2.8665,(66),29256.6,(0),none
1,9.07,(2),548.639,369.43,4.03361,(62),1520.71,(1),none
2,294.16,(24),96.3383,225.408,9.597,(32),177.73,(11),none
3,205.6,(19),115.234,210.099,10.139,(28),245.498,(6),none
4,39.61,(5),262.536,200.963,13.2095,(14),479.676,(3),none
5,186.81,(18),120.89,175.47,8.277,(38),210.148,(8),none
6,164.68,(15),128.757,168.85,3.905,(63),222.054,(7),none
7,224.0,(20),110.399,165.863,5.101,(53),192.329,(10),none
8,3.85,(1),842.094,158.2,3.19421,(65),929.55,(2),none
9,250.8,(21),104.334,154.652,11.038,(22),194.854,(9),none
10,83.3,(10),181.037,148.692,4.1846,(60),270.821,(5),none
11,402.3,(30),82.3788,134.955,16.062,(3),108.648,(12),none
12,411.6,(31),81.4429,128.501,11.277,(20),101.805,(14),none
13,288.9,(23),97.2113,106.884,5.194,(52),106.035,(13),none
14,571.9,(38),69.0925,103.432,11.951,(16),69.651,(20),none
15,614.1,(39),66.6762,101.517,5.759,(50),69.9674,(19),none
16,853.5,(47),56.5573,99.4913,14.159,(11),57.4087,(26),none
17,1688.6,(64),40.2094,94.246,9.42,(34),41.6014,(35),none
18,1619.3,(61),41.0608,92.2168,15.78,(6),43.8279,(32),none
19,22.73,(4),346.57,92.0779,10.5047,(25),272.832,(4),none
20,948.1,(51),53.6616,85.2214,7.266,(44),48.118,(30),none
21,503.7,(36),73.6215,83.5843,5.332,(51),63.6169,(22),none
22,1891.4,(67),37.9926,82.8098,17.87,(1),31.843,(43),none
23,319.5,(25),92.439,79.3954,10.27,(26),72.5658,(18),none
24,1663.9,(63),40.5067,79.0482,14.69,(8),32.8229,(42),none
25,1043.0,(55),51.1621,78.3385,8.2,(39),41.941,(33),none
26,453.9,(34),77.5551,74.5485,4.125,(61),65.2042,(21),none
27,132.88,(13),143.338,60.8824,11.061,(21),79.9654,(17),none
28,94.34,(11),170.115,59.1139,9.2552,(35),98.5971,(15),none
29,998.0,(54),52.3029,57.2435,16.048,(4),30.6597,(47),none
30,362.1,(27),86.8313,56.8667,7.655,(41),48.7918,(29),none
31,978.0,(53),52.8349,56.7656,4.999,(55),33.0619,(41),none
32,1075.1,(56),50.3925,55.8914,13.49,(12),29.2631,(50),none
33,956.6,(52),53.4227,55.4643,14.191,(10),31.0725,(45),none
34,456.8,(35),77.3086,55.2064,9.442,(33),57.8167,(25),none
35,125.93,(12),147.24,53.9148,6.814,(46),80.3672,(16),none
36,1224.2,(59),47.2242,52.4099,13.26,(13),25.9906,(54),none
37,1085.8,(57),50.1436,52.2191,15.97,(5),27.1632,(53),none
38,448.9,(33),77.9859,50.5946,10.645,(24),41.8178,(34),none
39,525.5,(37),72.0783,48.7753,8.992,(36),35.8301,(37),none
40,1520.6,(60),42.3724,48.5713,26.02,(0),21.3373,(61),none
41,774.0,(43),59.3909,48.4505,14.571,(9),29.5187,(49),none
42,423.0,(32),80.3379,46.7658,10.657,(23),37.3149,(36),none
43,619.6,(40),66.3797,46.2319,16.868,(2),34.5042,(38),none
44,1711.6,(65),39.9383,46.0285,11.28,(19),19.5041,(65),none
45,150.29,(14),134.78,45.4256,7.073,(45),62.3759,(24),none
46,1213.1,(58),47.4397,45.0455,12.67,(15),31.7551,(44),none
47,1640.9,(62),40.7896,44.596,11.32,(18),19.8194,(64),none
48,836.7,(46),57.1223,39.4453,10.131,(29),23.5525,(58),none
49,789.6,(45),58.8013,38.3006,5.99,(49),23.85,(57),none
50,783.5,(44),59.0298,36.7288,7.584,(42),22.8476,(60),none
51,384.2,(29),84.297,35.7745,8.039,(40),25.1521,(55),none
52,370.9,(28),85.7951,35.6873,7.494,(43),30.7205,(46),none
53,354.1,(26),87.8067,35.1058,9.958,(31),30.5137,(48),none
54,1736.1,(66),39.6555,34.9582,10.27,(27),21.1865,(62),none
55,891.6,(50),55.3357,33.5034,10.087,(30),19.2873,(67),none
56,80.87,(9),183.737,32.7148,3.4332,(64),63.4654,(23),none
57,861.1,(48),56.3072,32.6466,4.746,(58),28.3693,(51),none
58,266.9,(22),101.138,31.4709,6.689,(48),33.9534,(39),none
59,674.0,(41),63.6445,31.0302,14.871,(7),20.1028,(63),none
60,733.3,(42),61.0169,30.4747,11.607,(17),19.4548,(66),none
61,177.9,(17),123.88,26.4919,5.055,(54),33.9532,(40),none
62,863.9,(49),56.2159,24.6351,4.659,(59),23.3633,(59),none
63,62.99,(8),208.188,23.1032,6.7458,(47),45.0455,(31),none
64,168.11,(16),127.437,19.9337,4.982,(57),27.7871,(52),none
65,48.16,(7),238.093,19.5578,8.773,(37),49.0384,(28),none
66,12.04,(3),476.187,14.7693,4.993,(56),53.3363,(27),none
67,46.39,(6),242.593,10.3472,2.8295,(67),25.0889,(56),none
