Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,10.3339,(1),513.995,798.38,8.44386,(130),1.11983,(11),none
1,23.4339,(2),341.325,614.562,13.2884,(110),0.33804,(20),none
2,1.5,(0),1349.1,270.817,5.88991,(148),1.16527,(10),none
3,81.1142,(8),183.46,141.765,14.4356,(95),0.149057,(36),none
4,116.378,(11),153.163,99.0592,13.766,(105),0.122514,(41),none
5,103.33,(10),162.546,88.4605,19.4744,(69),0.0683545,(53),none
6,36.8285,(3),272.269,79.9182,7.4543,(136),0.135252,(39),none
7,137.818,(13),140.747,71.4527,10.75,(116),0.239288,(26),none
8,129.633,(12),145.122,68.9149,3.846,(170),1.2423,(8),none
9,146.583,(14),136.474,68.6489,4.116,(169),1.18967,(9),none
10,67.3919,(7),201.274,48.7009,8.1241,(134),0.153613,(35),none
11,155.885,(15),132.339,39.0424,5.992,(145),0.251947,(25),none
12,1402.09,(104),44.1268,34.9559,66.52,(13),0.00494617,(171),none
13,1276.22,(100),46.2517,33.8785,52.12,(21),0.00706661,(158),none
14,974.918,(87),52.9184,31.7062,27.324,(51),0.0241499,(95),none
15,825.035,(79),57.5247,30.3937,31.275,(42),0.0212019,(100),none
16,44.3494,(4),248.111,26.5302,14.5124,(93),0.0598394,(58),none
17,451.848,(47),77.731,24.0431,1.661,(187),4.9971,(4),none
18,1459.55,(105),43.2495,23.885,42.37,(30),0.00797929,(152),none
19,459.736,(48),77.0613,23.7699,5.421,(151),0.403863,(18),none
20,162.544,(17),129.6,22.4154,4.941,(157),0.281477,(23),none
21,781.408,(75),59.1087,22.0955,14.378,(96),0.0670089,(54),none
22,1094.29,(92),49.9487,22.0005,21.99,(61),0.023384,(96),none
23,1945.92,(124),37.4566,21.6177,55.02,(18),0.00728946,(156),none
24,372.104,(40),85.6561,21.5619,22.886,(59),0.0137828,(124),none
25,537.47,(56),71.2711,21.1844,5.421,(150),0.308186,(21),none
26,1004.73,(88),52.1274,21.0856,15.188,(88),0.0451929,(66),none
27,445.435,(45),78.2886,20.3336,2.365,(183),1.43702,(6),none
28,1620.12,(111),41.0504,19.9712,39.84,(34),0.00652996,(162),none
