Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.91,(0),679.668,511.613,0.22043,(23),6942.22,(0),none
1,126.3,(5),147.024,345.206,0.757,(16),1288.58,(3),none
2,234.2,(10),107.969,265.227,1.174,(10),632.39,(5),none
3,47.57,(2),239.565,225.9,0.4578,(21),1410.73,(2),none
4,22.51,(1),348.259,161.823,0.3165,(22),1568.92,(1),none
5,401.5,(14),82.4609,153.889,1.301,(6),336.086,(8),none
6,295.4,(12),96.1359,143.06,1.042,(12),393.608,(7),none
7,94.25,(4),170.196,137.322,0.6043,(19),655.983,(4),none
8,146.0,(7),136.746,111.595,0.727,(18),436.212,(6),none
9,470.2,(17),76.199,95.4237,1.272,(7),216.732,(11),none
10,585.7,(21),68.2736,91.8492,1.592,(1),157.221,(16),none
11,520.1,(19),72.4515,90.8064,1.376,(4),183.631,(13),none
12,796.1,(23),58.5608,87.7896,1.81,(0),137.806,(19),none
13,201.2,(8),116.487,78.8188,0.846,(14),258.139,(10),none
14,512.1,(18),73.0152,76.3456,1.335,(5),165.988,(15),none
15,431.0,(16),79.5888,70.3868,1.185,(9),171.333,(14),none
16,560.3,(20),69.804,67.5058,1.413,(3),134.369,(20),none
17,413.6,(15),81.2457,63.967,1.206,(8),150.553,(18),none
18,359.2,(13),87.1811,60.1566,1.093,(11),156.159,(17),none
19,726.7,(22),61.2933,57.8833,1.525,(2),109.78,(22),none
20,220.7,(9),111.222,57.5237,0.83,(15),201.713,(12),none
21,82.74,(3),181.649,57.1898,0.5578,(20),302.376,(9),none
22,238.3,(11),107.036,35.8575,0.891,(13),118.724,(21),none
23,142.2,(6),138.561,28.1611,0.746,(17),103.195,(23),none
