Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,12.414,(9),481.298,436.291,2.2941,(53),18.6191,(23),['71-Lu-175_n-tot']
1,135.866,(64),145.484,254.289,6.985,(3),10.7079,(58),['71-Lu-175_n-tot']
2,190.389,(77),122.899,232.575,6.149,(6),8.9012,(83),['71-Lu-175_n-tot']
3,337.041,(108),92.3695,202.317,6.371,(4),12.1143,(46),['71-Lu-175_n-tot']
4,98.49,(54),170.873,176.194,2.0948,(56),20.8819,(19),['71-Lu-175_n-tot']
5,14.9247,(11),438.952,158.109,0.7527,(102),72.9633,(6),['71-Lu-175_n-tot']
6,18.6932,(12),392.218,149.783,4.5441,(17),10.4896,(63),['71-Lu-175_n-tot']
7,93.5306,(53),175.345,123.513,3.2926,(34),4.95875,(122),['71-Lu-175_n-tot']
8,105.56,(57),165.052,117.372,3.415,(31),9.24708,(80),['71-Lu-175_n-tot']
9,123.763,(61),152.431,117.34,4.818,(13),8.19804,(91),['71-Lu-175_n-tot']
10,111.819,(58),160.366,116.652,4.429,(18),10.6179,(60),['71-Lu-175_n-tot']
11,128.499,(63),149.596,116.424,1.28,(85),27.8215,(14),['71-Lu-175_n-tot']
12,326.841,(107),93.7997,114.765,4.062,(24),8.03086,(95),['71-Lu-175_n-tot']
13,390.198,(119),85.8474,113.713,6.138,(7),6.98643,(108),['71-Lu-175_n-tot']
14,249.992,(88),107.252,111.915,7.01,(2),8.1009,(94),['71-Lu-175_n-tot']
15,117.373,(60),156.526,107.031,2.41,(49),14.1202,(30),['71-Lu-175_n-tot']
16,41.8104,(25),262.257,99.1668,0.9535,(94),37.8311,(12),['71-Lu-175_n-tot']
17,183.099,(76),125.322,98.0292,3.215,(36),9.18169,(82),['71-Lu-175_n-tot']
18,38.6507,(24),272.767,97.0252,1.6629,(70),13.1064,(35),['71-Lu-175_n-tot']
19,221.032,(82),114.062,91.9919,4.587,(16),7.45031,(103),['71-Lu-175_n-tot']
20,28.7789,(18),316.106,83.7505,1.6036,(72),13.6446,(32),['71-Lu-175_n-tot']
21,397.138,(120),85.094,82.1484,3.262,(35),15.8031,(28),['71-Lu-175_n-tot']
22,286.249,(96),100.23,79.8718,4.865,(12),6.24507,(115),['71-Lu-175_n-tot']
23,195.618,(78),121.245,78.0191,2.4,(50),17.216,(25),['71-Lu-175_n-tot']
24,290.289,(97),99.5301,77.4823,1.472,(76),22.0086,(18),['71-Lu-175_n-tot']
