Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2218.71,(2),36.0014,43292.0,684.25,(4),1179.91,(1),none
1,10970.9,(7),16.1901,36862.4,785.3,(3),240.054,(5),none
2,43709.0,(11),8.11118,7646.76,954.4,(2),121.414,(10),none
3,16690.8,(8),13.126,6985.13,433.9,(7),147.484,(8),none
4,1404.06,(1),45.2561,6693.01,658.33,(5),1177.4,(2),none
5,5299.54,(4),23.2944,4273.82,212.98,(8),362.312,(4),none
6,519.014,(0),74.4355,3842.4,644.907,(6),1458.26,(0),none
7,24465.0,(9),10.8417,2854.46,1430.4,(1),109.104,(11),none
8,2785.0,(3),32.1334,1756.26,106.67,(11),431.294,(3),none
9,8308.0,(6),18.6046,1404.35,157.05,(9),195.901,(6),none
10,6801.0,(5),20.5629,1027.96,131.24,(10),171.264,(7),none
11,26227.0,(10),10.4712,0.0,2617.8,(0),141.946,(9),none
