Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4625.0,(0),24.296,1381870.0,6675.89,(12),0.0155582,(6),none
1,6832.06,(1),19.9901,44778.3,4783.79,(20),0.0169301,(5),none
2,30370.0,(6),9.48131,24198.4,12822.0,(2),0.00876088,(7),none
3,94488.6,(17),5.37528,17192.3,10178.3,(5),0.000187999,(43),none
4,11823.2,(2),15.1958,16811.2,2036.5,(52),0.0318466,(2),none
5,70268.8,(11),6.23318,12330.8,14814.9,(1),0.000579635,(25),none
6,103732.0,(18),5.1302,10743.7,9285.0,(6),0.000136603,(55),none
7,109366.0,(19),4.99631,7350.7,6709.0,(11),0.000128931,(57),none
8,145545.0,(25),4.33104,4990.81,11827.0,(3),7.34858e-05,(70),none
9,210060.0,(39),3.60511,4588.23,7327.0,(8),0.00010804,(61),none
10,234644.0,(46),3.41103,4438.21,16570.0,(0),0.000287588,(35),none
11,115360.0,(20),4.86478,4231.0,5447.0,(19),0.00018756,(44),none
12,41705.7,(8),8.09083,4042.49,2841.8,(43),0.00656005,(10),none
13,23512.4,(5),10.7756,3765.68,1997.2,(54),0.0214569,(3),none
14,138208.0,(23),4.44451,3452.07,5549.0,(18),9.32931e-05,(65),none
15,77854.0,(13),5.92175,3117.67,3218.6,(39),0.000543938,(26),none
16,38996.2,(7),8.36719,2733.98,2331.1,(49),0.0207032,(4),none
17,56220.4,(10),6.96857,2245.2,4656.3,(23),0.00408207,(12),none
18,258464.0,(48),3.25005,1969.62,7079.0,(10),0.00108375,(16),none
19,86454.6,(16),5.61949,1884.76,2028.9,(53),0.000521755,(27),none
20,353312.0,(68),2.77979,1737.78,7329.0,(7),0.000151357,(50),none
21,214667.0,(40),3.56622,1657.01,4770.0,(21),0.000109749,(60),none
22,80765.3,(15),5.81404,1612.55,3058.3,(40),0.000697717,(22),none
23,360246.0,(69),2.7529,1273.53,7247.0,(9),9.09439e-05,(66),none
24,71547.6,(12),6.17722,1265.01,3336.3,(37),0.000607452,(23),none
25,277431.0,(52),3.13699,1210.51,5657.0,(16),0.000293563,(34),none
26,127987.0,(21),4.61857,1167.15,11707.0,(4),9.39645e-05,(64),none
27,376474.0,(70),2.69292,1097.65,6138.0,(15),0.000105636,(62),none
28,141562.0,(24),4.39155,1084.95,4192.0,(27),0.000199662,(42),none
29,219101.0,(41),3.52995,1011.62,3499.0,(35),0.000126758,(58),none
30,302498.0,(60),3.0042,977.903,3838.0,(32),9.83158e-05,(63),none
31,231345.0,(45),3.43527,944.771,2954.0,(41),0.000220101,(40),none
32,260982.0,(49),3.23434,899.171,4046.0,(30),0.000810102,(19),none
33,381197.0,(71),2.67618,665.174,6618.0,(13),0.000142855,(52),none
34,291201.0,(58),3.06192,660.472,1709.0,(58),0.000253494,(38),none
35,134751.0,(22),4.50116,640.183,1599.0,(60),0.000344429,(32),none
36,80039.5,(14),5.84034,631.684,603.7,(66),0.0014099,(15),none
37,323857.0,(62),2.90345,608.787,6240.0,(14),0.000114763,(59),none
38,200888.0,(36),3.6865,601.924,4601.0,(24),0.000170374,(47),none
39,222444.0,(42),3.50332,587.916,4278.0,(26),0.000136097,(56),none
40,285566.0,(55),3.09199,574.302,2757.0,(45),0.000158982,(48),none
