Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2.037e+03,(8),3.757e+01,2.245e+03,8.340e+00,(12),7.292e+02,(3),none
1,1.116e+03,(5),5.076e+01,1.929e+03,5.220e+00,(18),9.530e+02,(2),none
2,2.575e+03,(10),3.342e+01,1.846e+03,9.030e+00,(11),5.477e+02,(6),none
3,2.687e+03,(11),3.272e+01,1.842e+03,9.100e+00,(10),5.388e+02,(7),none
4,7.378e+02,(3),6.243e+01,1.635e+03,3.935e+00,(20),1.046e+03,(0),none
5,1.424e+03,(6),4.494e+01,1.579e+03,5.690e+00,(16),7.065e+02,(4),none
6,6.981e+03,(20),2.030e+01,1.281e+03,1.551e+01,(2),2.236e+02,(13),none
7,6.580e+03,(19),2.090e+01,1.159e+03,1.430e+01,(3),2.175e+02,(14),none
8,4.562e+03,(14),2.511e+01,1.124e+03,1.101e+01,(6),2.681e+02,(12),none
9,9.093e+02,(4),5.624e+01,1.073e+03,4.153e+00,(19),6.407e+02,(5),none
10,2.338e+03,(9),3.507e+01,9.929e+02,7.040e+00,(15),3.577e+02,(10),none
11,1.068e+04,(22),1.641e+01,9.609e+02,1.820e+01,(0),1.406e+02,(19),none
12,6.091e+03,(18),2.173e+01,8.262e+02,1.217e+01,(5),1.777e+02,(16),none
13,1.090e+04,(23),1.624e+01,7.522e+02,1.710e+01,(1),1.169e+02,(22),none
14,8.252e+03,(21),1.867e+01,6.663e+02,1.374e+01,(4),1.261e+02,(21),none
15,4.910e+03,(15),2.420e+01,6.351e+02,9.790e+00,(9),1.637e+02,(17),none
16,1.707e+03,(7),4.104e+01,6.124e+02,5.530e+00,(17),2.740e+02,(11),none
17,5.689e+03,(17),2.248e+01,5.980e+02,1.077e+01,(7),1.422e+02,(18),none
18,3.105e+03,(13),3.043e+01,5.612e+02,7.500e+00,(13),1.869e+02,(15),none
19,5.579e+03,(16),2.270e+01,5.335e+02,1.028e+01,(8),1.311e+02,(20),none
20,4.431e+02,(2),8.056e+01,5.121e+02,2.694e+00,(21),4.600e+02,(8),none
21,6.678e+01,(0),2.075e+02,4.579e+02,1.089e+00,(23),1.029e+03,(1),none
22,2.265e+02,(1),1.127e+02,3.393e+02,1.919e+00,(22),4.284e+02,(9),none
23,2.953e+03,(12),3.121e+01,2.888e+02,7.070e+00,(14),1.042e+02,(23),none
