Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7220.0,(2),19.4456,285.869,17.49,(6),98.7509,(0),none
1,1630.0,(0),40.9258,121.588,11.88,(9),83.5034,(1),none
2,18240.5,(6),12.2341,111.96,31.8,(1),13.9492,(9),none
3,21290.6,(7),11.3239,89.1853,22.7,(3),14.394,(8),none
4,7944.0,(3),18.5383,84.0246,8.7,(13),72.9832,(2),none
5,35190.0,(11),8.80808,58.5482,23.5,(2),21.2962,(5),none
6,41940.0,(12),8.0682,53.4766,32.4,(0),11.3062,(14),none
7,31940.0,(10),9.24535,33.1967,17.5,(5),23.4585,(4),none
8,4750.0,(1),23.9742,32.5894,6.08,(15),34.1868,(3),none
9,13310.1,(5),14.3219,23.6069,9.2,(12),21.1238,(6),none
10,63950.0,(13),6.53387,22.5553,11.2,(10),13.1826,(11),none
11,71450.0,(14),6.18144,19.1463,17.8,(4),11.565,(13),none
12,72700.0,(15),6.12807,17.5245,14.8,(7),11.2115,(15),none
13,21370.0,(8),11.3029,16.2934,8.4,(14),16.8246,(7),none
14,27200.0,(9),10.0186,15.2216,12.6,(8),13.7663,(10),none
15,9207.0,(4),17.2199,11.6962,10.97,(11),12.0027,(12),none
