Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,311.678,(1),96.0543,5547.92,4.064,(19),4131.28,(1),none
1,233.616,(0),110.948,5136.6,4.25,(18),4447.21,(0),none
2,4481.76,(13),25.3306,4200.5,24.75,(1),526.689,(2),none
3,3085.13,(5),30.5304,1305.75,10.17,(8),373.715,(3),none
4,5120.88,(16),23.6972,1277.88,10.59,(5),297.091,(5),none
5,3340.2,(6),29.3416,1150.74,9.99,(9),331.343,(4),none
6,5391.01,(18),23.0959,1046.0,10.58,(6),246.567,(10),none
7,3771.16,(9),27.6142,1012.5,11.99,(3),280.182,(6),none
8,4591.68,(14),25.0256,952.86,9.82,(11),253.394,(9),none
9,3524.23,(7),28.5652,920.481,11.59,(4),267.819,(7),none
10,5273.89,(17),23.3509,902.705,12.32,(2),210.477,(15),none
11,3881.35,(10),27.2194,840.699,9.94,(10),235.156,(12),none
12,3692.28,(8),27.9076,829.352,7.84,(14),254.038,(8),none
13,4243.46,(12),26.0321,759.858,9.41,(12),210.454,(16),none
14,2590.88,(2),33.3155,659.556,7.48,(16),234.716,(13),none
15,2651.97,(3),32.9295,634.002,7.5,(15),228.004,(14),none
16,4980.83,(15),24.0281,616.152,8.76,(13),168.198,(18),none
17,2850.8,(4),31.7604,467.037,6.92,(17),171.074,(17),none
18,3960.39,(11),26.9464,433.254,10.34,(7),131.236,(19),none
19,5972.27,(19),21.9432,0.0,44032.9,(0),246.238,(11),none
