Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.19,(0),744.365,6141.02,1.03724,(34),26026.8,(0),none
1,975.564,(24),54.2928,1596.62,5.425,(4),803.519,(8),none
2,133.906,(6),146.545,1521.47,1.774,(28),2207.32,(1),none
3,316.51,(10),95.3182,1428.75,2.722,(21),1343.87,(4),none
4,71.0046,(4),201.246,995.362,1.4705,(29),1903.2,(2),none
5,500.637,(15),75.7894,750.042,2.882,(19),625.38,(9),none
6,173.106,(7),128.888,662.491,2.117,(25),890.213,(6),none
7,30.6,(1),306.555,617.813,1.1078,(33),1658.42,(3),none
8,55.8,(3),227.014,572.986,1.4507,(30),1160.4,(5),none
9,3618.14,(33),28.1921,467.629,6.89,(1),159.99,(23),none
10,1220.09,(27),48.5483,422.474,4.2,(7),240.524,(17),none
11,785.319,(21),60.5127,407.147,3.431,(14),287.803,(15),none
12,404.411,(13),84.3254,402.723,3.07,(17),355.752,(11),none
13,565.831,(17),71.2896,392.375,3.323,(15),347.163,(13),none
14,1914.09,(31),38.7604,391.436,6.6,(3),152.082,(24),none
15,1204.05,(26),48.8706,384.983,4.11,(8),220.403,(18),none
16,560.755,(16),71.6116,342.921,2.55,(22),311.424,(14),none
17,40.3,(2),267.127,340.429,1.1763,(32),840.31,(7),none
18,209.21,(8),117.241,305.278,2.027,(26),379.703,(10),none
19,3910.18,(34),27.1189,302.124,6.69,(2),109.489,(33),none
20,386.712,(11),86.2335,292.493,2.543,(23),278.684,(16),none
21,1587.09,(30),42.5666,280.582,7.13,(0),124.1,(30),none
22,2130.11,(32),36.7425,280.304,4.98,(5),131.502,(28),none
23,622.541,(19),67.9651,274.256,3.583,(13),203.302,(20),none
24,747.657,(20),62.0181,259.283,3.693,(12),184.209,(21),none
25,469.709,(14),78.2448,253.097,3.06,(18),210.813,(19),none
26,1009.06,(25),53.384,251.991,4.06,(9),163.488,(22),none
27,1236.07,(28),48.2334,245.723,4.23,(6),144.305,(25),none
28,1415.08,(29),45.0795,235.528,4.0,(10),136.248,(27),none
29,931.648,(23),55.5576,197.855,3.988,(11),123.887,(31),none
30,87.7,(5),181.08,185.228,1.3087,(31),352.006,(12),none
31,882.755,(22),57.0755,177.676,3.101,(16),131.274,(29),none
32,398.02,(12),84.9997,131.783,2.144,(24),141.887,(26),none
33,608.123,(18),68.766,105.671,2.732,(20),100.817,(34),none
34,290.611,(9),99.4749,87.5472,1.868,(27),110.737,(32),none
