Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,363.722,(0),88.917,7771.46,127.318,(21),3892.58,(0),none
1,17699.3,(26),12.7465,7039.52,357.0,(4),144.203,(18),none
2,5636.69,(11),22.587,5713.6,124.9,(23),406.477,(4),none
3,15637.1,(22),13.561,5215.71,155.6,(17),158.95,(15),none
4,24593.2,(33),10.8134,4804.42,384.3,(1),100.085,(34),none
5,23883.1,(32),10.973,4657.96,379.1,(2),101.391,(33),none
6,11986.4,(18),15.4891,4521.29,193.0,(13),194.179,(10),none
7,5168.49,(10),23.5878,4423.21,104.77,(25),407.407,(3),none
8,7273.54,(12),19.8837,4204.12,366.88,(3),258.522,(8),none
9,16667.7,(25),13.1351,3636.37,159.0,(16),140.078,(20),none
10,3015.17,(8),30.8826,2863.13,69.11,(27),503.67,(2),none
11,22824.4,(31),11.2246,2649.68,136.9,(20),100.013,(35),none
12,1941.24,(5),38.4884,2596.03,127.18,(22),593.26,(1),none
13,7673.69,(13),19.3583,2573.3,44.16,(32),268.821,(7),none
14,21571.0,(30),11.5461,2464.54,339.1,(5),163.145,(14),none
15,20736.8,(28),11.776,2447.62,141.9,(19),103.385,(32),none
16,20096.0,(27),11.9623,2183.9,77.8,(26),113.142,(26),none
17,13545.0,(20),14.5707,1874.2,484.8,(0),185.634,(12),none
18,9658.58,(15),17.2549,1842.25,173.12,(14),144.019,(19),none
19,25975.1,(35),10.5218,1574.84,68.7,(29),119.574,(23),none
20,16470.0,(24),13.2137,1558.8,224.8,(12),108.192,(28),none
21,25740.0,(34),10.5698,1444.07,121.6,(24),103.872,(31),none
22,15346.0,(21),13.689,1398.02,282.4,(7),136.197,(22),none
23,15898.0,(23),13.4493,1254.54,143.4,(18),139.278,(21),none
24,11728.0,(17),15.6588,1244.16,280.4,(8),113.265,(25),none
25,21213.0,(29),11.6431,1210.3,291.2,(6),112.276,(27),none
26,12463.0,(19),15.19,1041.32,162.7,(15),113.43,(24),none
27,2425.0,(6),34.4361,889.225,68.71,(28),289.662,(6),none
28,1700.4,(4),41.1239,878.85,63.13,(30),342.505,(5),none
29,4521.25,(9),25.2197,877.796,37.62,(34),168.633,(13),none
30,2636.11,(7),33.0284,733.067,35.37,(35),193.161,(11),none
31,1407.47,(3),45.2012,725.555,258.67,(9),153.543,(17),none
32,10210.0,(16),16.7825,667.285,250.9,(10),106.403,(30),none
33,1070.7,(1),51.8246,504.108,55.74,(31),252.898,(9),none
34,1263.0,(2),47.7164,328.745,42.52,(33),157.039,(16),none
35,7703.0,(14),19.3215,0.0,230.53,(11),106.966,(29),none
