Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,35.8,(0),276.153,1070.6,2.2279,(15),1775.88,(0),['35-Br-79_n-g']
1,101.2,(2),164.248,953.833,2.9377,(12),1096.47,(1),['35-Br-81_n-g']
2,238.9,(5),106.901,802.105,4.514,(4),548.792,(3),['35-Br-79_n-g']
3,135.6,(3),141.893,755.572,3.932,(8),628.256,(2),['35-Br-81_n-g']
4,318.6,(7),92.5695,604.291,4.511,(5),385.198,(5),['35-Br-79_n-g']
5,53.7,(1),225.478,333.261,2.3267,(14),476.261,(4),['35-Br-79_n-g']
6,668.5,(13),63.9058,272.779,7.629,(0),106.011,(13),['35-Br-81_n-g']
7,564.9,(9),69.5192,272.384,3.63,(11),184.058,(7),['35-Br-79_n-g']
8,788.3,(15),58.8498,268.667,5.088,(2),133.33,(11),['35-Br-79_n-g']
9,578.7,(10),68.6853,245.613,4.038,(7),151.299,(8),['35-Br-81_n-g']
10,646.2,(12),64.9991,228.326,3.906,(10),140.674,(10),['35-Br-79_n-g']
11,394.6,(8),83.1787,219.27,4.281,(6),149.857,(9),['35-Br-79_n-g']
12,749.7,(14),60.3458,208.195,5.385,(1),105.284,(15),['35-Br-79_n-g']
13,604.0,(11),67.2314,206.181,5.053,(3),109.123,(12),['35-Br-79_n-g']
14,189.5,(4),120.029,181.54,2.498,(13),212.431,(6),['35-Br-79_n-g']
15,294.3,(6),96.3154,131.337,3.918,(9),106.003,(14),['35-Br-79_n-g']
