Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,229.228,(1),109.133,154502.0,222.954,(9),0.0179986,(10),none
1,44.375,(0),248.04,57287.9,110.777,(16),0.0529091,(3),none
2,407.563,(2),81.8452,42010.4,138.859,(13),0.0215268,(7),none
3,909.735,(6),54.7814,29788.8,249.945,(4),0.00713639,(19),none
4,1414.34,(9),43.9353,13941.1,228.41,(8),0.013989,(12),none
5,621.788,(5),66.2628,9396.78,79.928,(21),0.0564296,(2),none
6,1759.8,(11),39.3876,8922.72,231.41,(7),0.0293878,(5),none
7,517.928,(3),72.6032,5337.68,59.268,(23),0.0274021,(6),none
8,2873.71,(16),30.8226,5257.31,532.49,(0),0.00425299,(23),none
9,3152.88,(18),29.4264,3442.83,298.93,(2),0.00720412,(18),none
10,1275.91,(8),46.2573,2837.54,101.78,(17),0.00788847,(16),none
11,1608.85,(10),41.1939,2387.75,54.08,(24),0.426602,(0),none
12,2198.13,(15),35.2423,1794.5,289.27,(3),0.00890001,(14),none
13,4289.76,(24),25.2275,1759.93,152.15,(11),0.0124185,(13),none
14,4022.03,(23),26.0536,1561.61,238.57,(5),0.00392448,(24),none
15,1094.45,(7),49.9451,1393.74,310.95,(1),0.00435775,(22),none
16,3027.93,(17),30.0274,1343.8,89.0,(19),0.00804336,(15),none
17,3717.61,(20),27.0993,971.827,236.39,(6),0.0141074,(11),none
18,1900.39,(12),37.9026,887.327,37.94,(25),0.161558,(1),none
19,4492.45,(25),24.6518,848.24,139.0,(12),0.00266549,(25),none
20,556.736,(4),70.0271,684.676,78.945,(22),0.0214786,(8),none
21,2109.51,(14),35.9749,641.825,172.96,(10),0.00751683,(17),none
22,3835.25,(21),26.6805,463.635,133.98,(14),0.00645869,(20),none
23,3388.01,(19),28.3869,462.735,125.01,(15),0.0501899,(4),none
24,1977.42,(13),37.157,323.667,88.0,(20),0.018214,(9),none
25,3933.57,(22),26.3449,280.739,96.9,(18),0.0045316,(21),none
