Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,395966.0,(6),2.6258,31948.2,53126.0,(1),8.14591e-05,(15),none
1,445974.0,(7),2.47421,29654.6,50981.0,(2),8.32823e-05,(14),none
2,139547.0,(1),4.42314,7179.64,26481.0,(5),2.60852e-05,(19),none
3,165048.0,(3),4.06711,7123.45,4498.0,(16),5.19746e-05,(16),none
4,792430.0,(19),1.85614,5962.29,28000.0,(4),0.000233472,(6),none
5,589719.0,(10),2.15163,5793.17,13998.0,(10),0.000123173,(12),none
6,181186.0,(5),3.88176,5614.76,100716.0,(0),3.0837e-05,(17),none
7,157736.0,(2),4.16031,5594.78,10249.0,(13),2.99967e-05,(18),none
8,663052.0,(15),2.02916,5575.94,50696.0,(3),0.000124943,(11),none
9,576395.0,(9),2.17636,5486.49,12799.0,(11),0.000117471,(13),none
10,47945.2,(0),7.54602,4711.21,23953.2,(7),1.65833e-05,(20),none
11,621751.0,(14),2.09547,3227.15,18987.0,(9),0.000159937,(9),none
12,602626.0,(11),2.12847,2822.95,11496.0,(12),0.000155668,(10),none
13,569600.0,(8),2.1893,2103.76,3198.0,(18),0.000171665,(8),none
14,751088.0,(18),1.90654,1901.53,25803.0,(6),0.00017716,(7),none
15,829079.0,(20),1.81465,1231.92,8100.0,(14),0.000448355,(3),none
16,690421.0,(16),1.98854,840.871,6365.0,(15),0.00028283,(4),none
17,610927.0,(12),2.11396,778.093,3900.0,(17),0.000613573,(1),none
18,168276.0,(4),4.02791,733.713,530.0,(20),0.00224066,(0),none
19,615005.0,(13),2.10694,559.023,2878.0,(19),0.000558863,(2),none
20,705103.0,(17),1.96772,522.244,22271.0,(8),0.000239145,(5),none
