Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,387.5,(1),83.9373,31789.2,647.702,(1),0.000202103,(41),none
1,1224.98,(5),47.2092,17206.9,261.77,(17),0.00113866,(21),none
2,763.033,(2),59.8162,16993.0,212.527,(20),0.000714894,(24),none
3,2889.33,(12),30.7392,15177.4,398.93,(3),0.00026383,(37),none
4,946.376,(3),53.7105,12447.1,159.498,(23),0.00256201,(9),none
5,1501.45,(6),42.6418,12282.6,182.45,(21),0.00146854,(18),none
6,1712.66,(7),39.9259,12105.0,291.28,(14),0.000438214,(31),none
7,2113.21,(9),35.9434,9852.66,393.78,(4),0.000585706,(26),none
8,4410.52,(20),24.8797,5852.98,388.16,(5),0.0001784,(44),none
9,3987.15,(18),26.1673,4806.13,533.03,(2),0.000146336,(45),none
10,3487.93,(16),27.9774,4758.96,294.63,(12),0.000488863,(30),none
11,6217.73,(31),20.9544,4526.62,355.05,(6),0.000193176,(42),none
12,1906.75,(8),37.8394,4215.26,110.79,(28),0.00198757,(12),none
13,1102.01,(4),49.7735,3856.06,73.93,(37),0.00737442,(5),none
14,7147.57,(37),19.5439,3450.29,293.4,(13),0.000409898,(32),none
15,2576.52,(11),32.5517,3350.42,110.41,(29),0.00160109,(17),none
16,5509.07,(27),22.2614,2951.99,322.53,(9),0.000350429,(36),none
17,7629.46,(38),18.9166,2895.18,344.57,(7),0.000225282,(39),none
18,2500.2,(10),33.0448,2752.84,178.99,(22),0.00146129,(19),none
19,5177.19,(26),22.9638,2405.72,227.92,(18),0.000981828,(22),none
20,5767.28,(28),21.7573,2158.57,285.0,(15),0.000245138,(38),none
21,4696.57,(21),24.1102,2156.92,141.85,(25),0.000767865,(23),none
22,3674.97,(17),27.2561,2057.98,308.84,(11),0.0203948,(0),none
23,8311.77,(43),18.1236,1681.73,315.03,(10),0.000185354,(43),none
24,7762.77,(39),18.7535,1342.21,220.01,(19),0.000220706,(40),none
25,3294.67,(15),28.7862,1139.33,93.58,(33),0.00118767,(20),none
26,5013.86,(25),23.3348,1092.38,90.41,(35),0.00210849,(11),none
27,6816.81,(35),20.0124,974.07,335.01,(8),0.00011389,(46),none
28,4795.83,(22),23.8594,927.067,85.0,(36),0.00178659,(13),none
29,4946.54,(24),23.4931,869.092,108.29,(30),0.00171202,(14),none
30,3091.28,(13),29.7181,853.187,57.98,(38),0.00166331,(16),none
31,9489.48,(47),16.9617,839.506,674.98,(0),3.73549e-05,(47),none
32,3182.55,(14),29.2889,822.074,156.02,(24),0.000358038,(35),none
33,7994.51,(40),18.4797,748.064,117.01,(26),0.000594344,(25),none
34,6635.88,(34),20.2834,715.397,112.0,(27),0.000385742,(34),none
35,6491.27,(33),20.5081,690.739,102.99,(32),0.000504184,(29),none
36,8638.97,(46),17.7771,679.58,263.72,(16),0.000585618,(27),none
37,6416.47,(32),20.6273,568.924,104.99,(31),0.000394539,(33),none
38,5972.01,(30),21.3811,459.596,37.97,(43),0.0121157,(3),none
39,8065.95,(41),18.3977,386.718,92.97,(34),0.000551335,(28),none
40,16.875,(0),402.225,360.986,28.9683,(46),0.00299889,(7),none
41,8496.99,(44),17.925,313.323,51.87,(39),0.0028084,(8),none
42,7026.24,(36),19.7119,280.711,49.98,(40),0.00170018,(15),none
43,4854.93,(23),23.7137,260.644,31.63,(44),0.0172378,(2),none
44,5923.3,(29),21.4689,259.209,47.95,(41),0.00213684,(10),none
45,4219.59,(19),25.4364,248.115,20.5,(47),0.0191845,(1),none
46,8142.83,(42),18.3106,228.049,39.95,(42),0.00346597,(6),none
47,8550.83,(45),17.8684,153.315,30.0,(45),0.00740393,(4),none
