Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2521.16,(5),33.773,892.013,14.21,(0),175.88,(5),['52-Te-126_n-tot']
1,200.5,(2),119.76,881.534,2.574,(4),988.736,(0),['52-Te-126_n-tot']
2,2971.18,(7),31.1104,610.598,8.67,(2),185.308,(3),['52-Te-128_n-tot']
3,1837.1,(4),39.5643,403.826,6.12,(3),177.681,(4),['52-Te-128_n-tot']
4,2940.2,(6),31.2738,399.781,8.85,(1),117.552,(7),['52-Te-126_n-tot']
5,72.2,(1),199.573,156.763,2.5069,(5),226.738,(2),['52-Te-122_n-tot']
6,424.021,(3),82.3524,130.988,1.753,(6),172.714,(6),['52-Te-128_n-tot']
7,2.334,(0),1109.99,93.0503,0.74614,(7),569.515,(1),['52-Te-123_n-tot']
