Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2.84375,(1),979.817,59454.0,4.70674,(11),14.3737,(13),none
1,0.242188,(0),3357.49,19338.5,0.648959,(44),342.266,(0),none
2,91.8656,(30),172.391,7413.28,10.1936,(1),0.75558,(43),none
3,47.2595,(18),240.351,6647.92,5.3712,(7),3.18662,(28),none
4,7.54888,(3),601.381,6643.19,2.9438,(21),13.9835,(14),none
5,15.1404,(6),424.641,6497.97,8.8248,(2),1.51024,(38),none
6,72.1635,(25),194.506,4457.69,8.5912,(3),0.951546,(42),none
7,34.3347,(13),281.984,4335.49,4.8831,(9),2.91691,(31),none
8,27.539,(11),314.859,4143.48,2.9516,(20),6.7475,(24),none
9,5.89165,(2),680.726,3814.52,0.75573,(43),169.39,(1),none
10,30.8896,(12),297.293,2970.84,1.7246,(29),29.4166,(9),none
11,38.3658,(14),266.759,2942.2,3.8824,(17),3.04005,(29),none
12,144.705,(43),137.356,2609.87,4.788,(10),2.71185,(34),none
13,52.0741,(19),228.971,2169.61,1.7905,(27),30.0759,(8),none
14,101.314,(32),164.156,2031.55,3.989,(14),3.42903,(27),none
15,84.4259,(29),179.826,1965.01,5.5914,(6),1.35474,(39),none
16,150.449,(44),134.709,1927.94,4.087,(13),2.82878,(33),none
17,22.1451,(8),351.117,1844.99,3.9875,(15),3.50097,(26),none
18,121.752,(37),149.745,1841.16,10.287,(0),0.375906,(45),none
19,59.4209,(21),214.349,1809.51,6.1169,(5),1.2708,(40),none
20,26.5526,(10),320.654,1789.83,1.7037,(30),10.0866,(18),none
21,55.3186,(20),222.154,1724.68,3.9517,(16),2.84875,(32),none
22,131.983,(40),143.824,1508.17,4.291,(12),1.89583,(37),none
23,9.58264,(4),533.763,1408.06,0.82169,(42),71.8817,(2),none
24,140.084,(42),139.604,1351.54,5.283,(8),1.19415,(41),none
25,110.715,(35),157.032,1299.06,7.889,(4),0.654805,(44),none
26,66.8506,(24),202.087,1163.99,2.295,(23),6.78631,(23),none
27,77.5163,(26),187.67,1020.85,2.1871,(24),9.95879,(19),none
28,136.057,(41),141.654,1006.16,3.389,(18),2.48631,(35),none
29,24.5045,(9),333.786,938.263,0.9848,(40),37.1156,(6),none
30,98.6663,(31),166.344,938.021,1.8889,(26),13.0177,(17),none
31,63.7922,(22),206.874,827.711,2.0119,(25),8.57136,(21),none
32,19.7331,(7),371.957,773.605,0.9854,(39),31.9534,(7),none
33,79.7597,(27),185.012,768.29,1.6919,(31),18.1807,(12),none
34,104.151,(33),161.905,559.513,1.291,(33),37.5668,(5),none
35,115.522,(36),153.73,462.467,2.394,(22),3.01031,(30),none
36,43.1506,(16),251.534,461.234,3.1395,(19),2.32902,(36),none
37,105.808,(34),160.632,410.067,1.587,(32),9.82515,(20),none
38,40.9982,(15),258.053,370.641,1.0337,(37),19.6247,(10),none
39,128.928,(39),145.518,356.608,1.789,(28),7.05773,(22),none
40,81.2425,(28),183.315,276.004,1.2895,(34),13.5298,(15),none
41,65.2728,(23),204.515,259.136,0.8529,(41),62.3897,(4),none
42,44.9745,(17),246.381,148.799,0.9914,(38),13.0599,(16),none
43,10.176,(5),517.967,117.545,0.4885,(45),66.3972,(3),none
44,127.529,(38),146.314,100.433,1.089,(36),19.3966,(11),none
45,152.614,(45),133.75,70.0148,1.2,(35),4.43486,(25),none
