Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,13.9869,(4),1639.63,0.6512,(49),4992.65,(0),none
1,14.1392,(5),1638.06,0.6545,(48),4731.69,(1),none
2,40.59,(13),750.575,1.2099,(25),1976.95,(4),none
3,96.69,(20),608.057,1.1517,(29),1351.77,(6),none
4,11.2,(3),417.006,0.5208,(55),2313.4,(3),none
5,107.45,(24),398.114,1.128,(30),863.204,(12),none
6,129.61,(29),393.172,1.161,(28),833.381,(13),none
7,23.42,(8),370.47,0.64,(50),1530.94,(5),none
8,5.22,(2),329.461,0.3645,(57),2852.18,(2),none
9,192.88,(38),323.439,1.479,(13),526.983,(20),none
10,115.24,(26),306.235,1.017,(35),693.795,(16),none
11,30.1,(10),303.751,0.558,(54),1332.43,(7),none
12,330.2,(54),282.315,2.013,(2),342.763,(28),none
13,137.88,(30),269.423,1.272,(21),516.922,(21),none
14,185.25,(37),268.856,1.407,(16),455.063,(22),none
15,393.32,(58),261.293,2.08,(0),302.462,(35),none
16,127.37,(28),259.85,1.025,(34),586.476,(18),none
17,36.5,(12),256.644,0.7091,(47),917.003,(10),none
18,273.7,(46),243.744,1.665,(5),346.902,(27),none
19,49.4,(14),240.415,0.7824,(44),901.337,(11),none
20,291.52,(48),205.106,1.416,(15),328.535,(31),none
21,223.12,(40),203.717,1.491,(12),321.03,(33),none
22,288.7,(47),189.448,1.569,(10),286.662,(36),none
23,255.68,(45),182.556,1.597,(7),269.002,(37),none
24,50.27,(15),178.656,0.7265,(46),693.163,(17),none
25,405.35,(59),178.454,2.023,(1),207.85,(44),none
26,229.38,(42),172.655,1.334,(19),331.081,(30),none
27,118.69,(27),167.388,1.059,(33),387.012,(25),none
28,20.45,(7),165.912,0.5664,(53),756.222,(15),none
29,15.31,(6),159.098,0.4775,(56),945.636,(9),none
30,217.1,(39),159.014,1.573,(8),250.418,(38),none
31,175.65,(35),158.651,1.259,(22),306.512,(34),none
32,314.01,(51),142.365,1.623,(6),204.482,(46),none
33,99.74,(21),137.875,0.7855,(43),407.151,(23),none
34,103.0,(23),137.184,0.937,(37),336.9,(29),none
35,343.6,(55),137.134,1.521,(11),200.624,(47),none
36,180.75,(36),131.482,1.245,(23),241.693,(39),none
37,347.91,(56),130.501,1.751,(4),173.017,(51),none
38,85.5,(18),128.517,0.9555,(36),323.803,(32),none
39,57.01,(16),126.471,0.8679,(41),365.435,(26),none
40,2.59,(0),120.207,0.32982,(58),1107.77,(8),none
41,31.01,(11),119.77,0.5903,(51),555.232,(19),none
42,294.9,(49),114.521,1.467,(14),177.828,(50),none
43,318.32,(53),111.448,1.384,(18),214.265,(42),none
44,379.45,(57),103.132,1.846,(3),133.155,(54),none
45,227.93,(41),101.042,1.181,(26),206.799,(45),none
46,163.8,(33),98.7497,1.243,(24),184.742,(49),none
47,158.49,(32),98.6313,1.172,(27),193.928,(48),none
48,242.97,(43),98.5758,1.29,(20),215.479,(41),none
49,27.92,(9),92.3819,0.5856,(52),391.51,(24),none
50,304.48,(50),87.7344,1.57,(9),127.629,(56),none
51,88.56,(19),84.1716,0.9366,(38),211.684,(43),none
52,169.28,(34),78.3879,1.124,(32),161.195,(52),none
53,4.753,(1),73.0162,0.27993,(59),810.227,(14),none
54,69.99,(17),72.2132,1.3893,(17),131.331,(55),none
55,100.84,(22),71.6099,0.773,(45),219.03,(40),none
56,155.56,(31),53.5001,1.126,(31),108.703,(59),none
57,112.94,(25),44.3684,0.89,(40),115.828,(57),none
58,317.089,(52),11.3258,0.826,(42),111.476,(58),none
59,244.14,(44),4.27611,0.911,(39),143.645,(53),none
