Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,18.32,(1),7244.19,1.0298,(176),24584.1,(0),none
1,99.5,(14),3560.47,1.3656,(165),6641.14,(3),none
2,39.6443,(5),2773.85,0.7678,(183),9256.84,(1),none
3,184.12,(25),2594.39,2.044,(124),3292.22,(6),none
4,102.6,(15),2233.56,1.255,(170),4476.75,(4),none
5,32.1,(4),2153.95,0.7908,(182),7276.18,(2),none
6,123.65,(17),2086.39,1.852,(142),3260.24,(7),none
7,765.083,(99),1930.32,4.876,(5),1181.21,(26),none
8,206.038,(28),1664.98,2.048,(122),2169.97,(13),none
9,151.54,(19),1552.87,1.759,(149),2333.76,(11),none
10,537.918,(68),1467.66,2.78,(84),1275.22,(23),none
11,513.416,(65),1449.36,3.175,(66),1191.47,(24),none
12,359.32,(45),1412.17,2.159,(116),1631.76,(16),none
13,163.627,(22),1329.39,1.485,(161),2302.03,(12),none
14,83.55,(12),1317.31,1.2805,(168),2752.84,(8),none
15,935.089,(112),1316.08,3.478,(49),958.964,(30),none
16,379.213,(47),1311.58,2.089,(119),1561.99,(18),none
17,225.307,(30),1239.92,1.594,(156),1831.16,(14),none
18,896.06,(109),1222.7,3.988,(25),780.754,(36),none
19,1228.08,(140),1125.88,4.69,(8),616.707,(46),none
20,58.04,(8),1096.67,1.0878,(174),2719.36,(9),none
21,617.242,(81),1072.52,2.616,(89),963.267,(29),none
22,1646.14,(166),1068.47,5.89,(1),477.939,(65),none
23,266.238,(35),1059.31,1.653,(151),1512.51,(19),none
24,247.627,(32),1057.79,1.929,(136),1361.01,(21),none
25,1112.08,(129),1021.06,3.56,(42),707.841,(40),none
26,854.0,(105),989.631,2.942,(77),854.633,(33),none
27,1517.12,(158),988.839,4.72,(6),511.332,(60),none
28,1428.15,(154),979.677,5.0,(4),511.175,(61),none
29,1257.14,(142),941.56,3.93,(28),576.95,(50),none
30,1084.15,(127),932.005,4.35,(17),550.996,(54),none
31,875.019,(108),910.065,3.12,(68),691.912,(41),none
32,140.0,(18),895.863,1.385,(164),1566.1,(17),none
33,340.415,(43),881.181,2.198,(111),983.037,(28),none
34,809.563,(101),869.836,3.402,(53),626.108,(45),none
35,1062.08,(125),863.991,3.7,(36),565.15,(52),none
36,734.067,(95),841.472,3.081,(70),672.788,(43),none
37,1744.21,(173),819.159,6.39,(0),390.662,(80),none
38,418.109,(54),804.829,1.991,(128),934.013,(31),none
39,221.65,(29),803.672,1.636,(153),1182.08,(25),none
40,1539.09,(159),781.105,5.28,(3),389.803,(81),none
41,1594.14,(163),780.344,4.69,(7),416.513,(75),none
42,498.713,(64),776.25,2.459,(95),823.782,(35),none
43,1050.02,(123),743.616,3.61,(41),494.031,(63),none
44,823.055,(102),720.749,3.328,(57),541.229,(58),none
45,943.1,(113),676.813,3.354,(54),520.552,(59),none
46,1634.13,(165),672.846,4.15,(22),384.414,(84),none
47,29.74,(3),671.403,0.6247,(186),2568.83,(10),none
48,930.056,(111),655.266,2.973,(76),545.633,(57),none
49,1279.1,(144),641.492,4.1,(23),388.048,(82),none
50,106.908,(16),633.961,0.971,(179),1500.93,(20),none
51,984.074,(116),599.413,3.265,(60),433.085,(72),none
52,1365.09,(151),597.575,4.61,(12),348.87,(97),none
53,49.3456,(7),596.094,0.9247,(180),1682.64,(15),none
54,1404.1,(153),595.589,4.38,(15),363.17,(89),none
55,1472.1,(157),589.512,5.56,(2),318.019,(108),none
56,758.0,(98),587.253,2.446,(96),547.93,(56),none
