Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,47.0,(0),1482.47,2.7127,(4),2218.47,(0),['33-As-75_n-g']
1,318.6,(3),1001.56,4.513,(1),740.881,(1),['33-As-75_n-g']
2,326.7,(4),644.36,5.364,(0),464.444,(2),['33-As-75_n-g']
3,252.7,(2),359.351,4.197,(2),295.926,(4),['33-As-75_n-g']
4,92.4,(1),289.867,3.0453,(3),359.172,(3),['33-As-75_n-g']
