Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.457,(0),3382.15,0.35099,(16),30473.6,(0),none
1,9.07,(2),305.471,0.54957,(14),1555.61,(1),none
2,205.613,(9),244.543,1.728,(6),336.09,(4),none
3,250.815,(11),227.581,1.92,(4),303.719,(5),none
4,294.199,(13),216.621,2.449,(2),213.002,(11),none
5,39.61,(4),183.763,0.9835,(12),507.08,(3),none
6,186.818,(8),183.41,1.671,(7),261.993,(9),none
7,1619.4,(16),174.559,4.51,(0),100.982,(16),none
8,224.006,(10),171.252,1.534,(8),253.336,(10),none
9,164.687,(7),165.289,1.373,(9),275.571,(8),none
10,83.3,(5),137.882,1.1899,(11),298.434,(6),none
11,402.319,(14),131.786,2.449,(3),130.903,(12),none
12,3.85,(1),128.763,0.42042,(15),941.038,(2),none
13,411.62,(15),127.371,2.498,(1),127.165,(13),none
14,288.914,(12),101.12,1.872,(5),126.668,(14),none
15,22.73,(3),80.1618,0.8269,(13),281.257,(7),none
16,94.34,(6),52.9158,1.2684,(10),106.753,(15),none
