Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,341.024,(5),6345.5,4.361,(10),4800.4,(2),none
1,80.1051,(1),3499.26,1.7327,(41),6948.65,(0),none
2,198.509,(3),3273.51,1.804,(40),4685.7,(3),none
3,713.328,(11),3204.69,4.026,(17),2112.03,(4),none
4,821.96,(14),2377.31,4.17,(15),1525.83,(7),none
5,33.23,(0),1592.2,1.2008,(42),4833.07,(1),none
6,1514.71,(30),1551.35,5.64,(2),771.431,(13),none
7,1671.43,(34),1525.34,5.53,(3),736.396,(14),none
8,2126.83,(42),1474.44,5.89,(0),633.136,(17),none
9,376.73,(6),1334.35,2.935,(33),1433.23,(8),none
10,729.749,(12),1314.52,4.226,(13),1055.93,(9),none
11,1823.01,(37),1241.75,5.65,(1),595.08,(19),none
12,1773.97,(35),1201.1,4.55,(9),623.528,(18),none
13,201.825,(4),1034.4,2.185,(37),1854.25,(5),none
14,1142.16,(22),1016.59,3.52,(25),676.926,(15),none
15,150.404,(2),1008.85,1.881,(39),1670.65,(6),none
16,515.73,(9),978.155,2.967,(32),919.842,(10),none
17,1958.71,(40),961.804,5.44,(4),465.373,(23),none
18,451.426,(7),900.135,2.63,(35),916.681,(11),none
19,1990.91,(41),898.787,4.79,(7),463.236,(24),none
20,794.337,(13),854.553,3.308,(28),663.087,(16),none
21,1153.89,(23),815.648,4.06,(16),547.352,(20),none
22,477.027,(8),793.826,2.085,(38),868.675,(12),none
23,1182.99,(24),765.061,3.66,(23),518.183,(21),none
24,900.157,(17),620.994,4.186,(14),475.149,(22),none
25,1784.45,(36),558.314,4.87,(6),321.621,(28),none
26,842.259,(15),476.396,2.894,(34),407.139,(25),none
27,1491.67,(29),463.569,3.99,(18),284.191,(29),none
28,981.155,(18),437.927,3.356,(27),335.095,(26),none
29,1913.43,(39),384.744,4.56,(8),213.685,(36),none
30,1661.34,(33),366.409,3.51,(26),231.187,(30),none
31,1553.27,(31),361.078,4.29,(11),222.29,(33),none
32,705.5,(10),340.254,2.412,(36),327.022,(27),none
33,1431.76,(28),327.443,4.26,(12),220.405,(35),none
34,1425.06,(27),325.381,3.24,(29),225.73,(32),none
35,1096.04,(21),310.836,3.62,(24),226.147,(31),none
36,1054.14,(20),298.791,3.74,(20),222.058,(34),none
37,1855.21,(38),298.007,5.21,(5),172.258,(38),none
38,1391.75,(26),263.951,3.69,(22),177.885,(37),none
39,1609.98,(32),188.701,3.75,(19),124.291,(39),none
40,1320.57,(25),156.723,3.69,(21),111.217,(40),none
41,1034.45,(19),129.849,3.21,(30),104.981,(42),none
42,856.855,(16),105.729,3.184,(31),109.768,(41),none
